asset_hash,name,name_candidates,candidate_count,resolved,types,wads,aset_rows,block_count,example_block
0x0189C80A,outskirt_bld_market04,outskirt_bld_market04,1,1,model;texture,vz.wad,2,1,blocks\VZ\c30672_P000_Q3.block
0x018A04DE,,,0,0,model,vz.wad,1,1,blocks\VZ\c31039_P000_Q3.block
0x018AE4F0,vzoutpost_bld_barrackreinforced_door_ruin_nm,vzoutpost_bld_barrackreinforced_door_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31159_P000_Q3.block
0x018D02D9,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_scooter_P000_Q3.block
0x019024B5,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0191C3F8,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_rpgwindow_P000_Q3.block
0x0191E256,white_bld_corner16x16a_lod,white_bld_corner16x16a_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30439_P000_Q3.block
0x019352FF,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x019E673D,civ_veh_car_w12_z12_wheel_nm,civ_veh_car_w12_z12_wheel_nm,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x019EDBFE,global_billboard02,global_billboard02,1,1,model,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x019EF854,all_pgz95_driverdoor_actionhijack_getin_failsection01_fb,all_pgz95_driverdoor_actionhijack_getin_failsection01_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_pgz95_P000_Q3.block
0x019FE5AE,maracaibo_obelisk,maracaibo_obelisk,1,1,model;texture,vz.wad,2,1,blocks\VZ\c30816_P000_Q3.block
0x01A12BBE,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01A266D2,MrxMissionFlow,MrxMissionFlow,1,1,script,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01A3143E,vzoutpost_bld_garage_wall01_damaged_dm,vzoutpost_bld_garage_wall01_damaged_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c34526_P000_Q3.block
0x01AAAA80,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ah1z_P000_Q3.block
0x01AB4A4D,vz_cum_roads,vz_cum_roads,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x01B3F23A,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_autolargea_P000_Q3.block
0x01B4986C,chinaoutpost_bld_hangar01_door_sm,chinaoutpost_bld_hangar01_door_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32121_P000_Q3.block
0x01B52044,,,0,0,model,vz.wad,1,1,blocks\VZ\c32471_P000_Q3.block
0x01B88370,civ_hum_protester_female_bandanab,civ_hum_protester_female_bandanab,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0x01BF512C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01BFE105,groutpost_camo_netting_nm,groutpost_camo_netting_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x01C06833,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01C0B8DF,vz_veh_rotorblur_dm,vz_veh_rotorblur_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c34505_P000_Q3.block
0x01C29CDB,proutpost_bld_pavillion01_sm,proutpost_bld_pavillion01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31346_P000_Q3.block
0x01C49305,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01CA8A69,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_mattias_P000_Q3.block
0x01CC9D80,groutpost_bld_shackfuselage01_metal_sm,groutpost_bld_shackfuselage01_metal_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30526_P000_Q3.block
0x01CCB86C,oilrig_tanktalla_lod,oilrig_tanktalla_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c31444_P000_Q3.block
0x01CDC4D6,shanty_bld_house03_ruin_lod,shanty_bld_house03_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30248_P000_Q3.block
0x01CF0C36,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_wz551_P000_Q3.block
0x01D2E27D,,,0,0,model,vz.wad,1,1,blocks\VZ\c30400_P000_Q3.block
0x01D45C47,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0x01D4E6C9,village_bld_housestilts03_wall_ruin_nm,village_bld_housestilts03_wall_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31168_P000_Q3.block
0x01D51114,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01D7BD6F,pmc_hum_mechanic_ub_nm,pmc_hum_mechanic_ub_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c33238_P000_Q3.block
0x01DAB4AF,shanty_fencewood02,shanty_fencewood02,1,1,model,vz.wad,1,1,blocks\VZ\c31291_P000_Q3.block
0x01DB0F57,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c31364_P000_Q3.block
0x01E008B8,caracas_bld_plazaparquecentral01_wall01_sm,caracas_bld_plazaparquecentral01_wall01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x01E0CF49,shanty_bld_housegroup01_wall07_sm,shanty_bld_housegroup01_wall07_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30251_P000_Q3.block
0x01E0EF76,all_stingray_driverhatch_actionhijack_getin_section05_fb,all_stingray_driverhatch_actionhijack_getin_section05_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_stingrayii_P000_Q3.block
0x01E2F247,groutpost_bld_shacktall01_ruin_lod,groutpost_bld_shacktall01_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30533_P000_Q3.block
0x01E5B1A0,oc_hum_mercenary_a_ub_sm,oc_hum_mercenary_a_ub_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30934_P000_Q3.block
0x01EABBD5,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01ED24DA,global_windowbars03,global_windowbars03,1,1,texture,vz.wad,1,1,blocks\VZ\c30512_P000_Q3.block
0x01ED3D6F,,,0,0,model,vz.wad,1,1,blocks\VZ\c32154_P000_Q3.block
0x01F73647,groutpost_bld_shackcave04_ladder_sm,groutpost_bld_shackcave04_ladder_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x01FA2779,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_jennifer_P000_Q3.block
0x01FAD072,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0x01FCE5EB,spiel_minorcontract_pir03_mattias,spiel_minorcontract_pir03_mattias,1,1,script,vz.wad,1,1,blocks\VZ\pir003_con_P000_Q3.block
0x01FDA1A2,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x01FE4958,ocoutpostinterior_trashcanb_nm,ocoutpostinterior_trashcanb_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c33039_P000_Q3.block
0x01FEF081,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02005FA2,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x0200B131,village_bld_shacksmall02_roof_ruin_sm,village_bld_shacksmall02_roof_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31142_P000_Q3.block
0x02018E4B,JET01_Contract_Briefing_No_Starter-Mattias,JET01_Contract_Briefing_No_Starter-Mattias,1,1,animation,vz.wad,1,1,blocks\VZ\jet001_contract_P000_Q3.block
0x02023782,pause_menu_i117,pause_menu_i117,1,1,texture,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0203CA43,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x020488C2,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0204B3E6,civ_hum_beachfemale_b_head,civ_hum_beachfemale_b_head,1,1,texture,vz.wad,1,1,blocks\VZ\c30006_P000_Q3.block
0x020E5BB4,groutpost_bld_shackfuselage,groutpost_bld_shackfuselage,1,1,model,vz.wad,1,1,blocks\VZ\c30526_P000_Q3.block
0x020F47D3,margarita_bld_condo01_wall_sm,margarita_bld_condo01_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31491_P000_Q3.block
0x020FE7C5,vehicles_boat_markv,vehicles_boat_markv,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block
0x0211ADF8,jungle_env_bushmedium02_lod,jungle_env_bushmedium02_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c32782_P000_Q3.block
0x0212DC90,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_saltonsea_P000_Q3.block
0x02195587,civ_veh_truck_transport,civ_veh_truck_transport,1,1,model,vz.wad,1,1,blocks\VZ\c30093_P000_Q3.block
0x021A21FC,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x021EB258,oc_veh_truck_mtv_wheel_sm,oc_veh_truck_mtv_wheel_sm,1,1,texture,vz.wad,1,1,blocks\VZ\oc_veh_truck_mtv_P000_Q3.block
0x021F2D22,jungle_env_rock04_nm,jungle_env_rock04_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30057_P000_Q3.block
0x0222B8E6,maracaibo_bld_stagerepublica_windows_sm,maracaibo_bld_stagerepublica_windows_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30816_P000_Q3.block
0x0223458B,village_bld_housestilts04_wood_sm,village_bld_housestilts04_wood_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31168_P000_Q3.block
0x02294AA0,vz_state_alljob001_03_captured_tinygeometry_tgr29_tgc14_0x001439ca,vz_state_alljob001_03_captured_tinygeometry_tgr29_tgc14_0x001439ca,1,1,model,vz.wad,1,1,blocks\VZ\c34157_P000_Q3.block
0x0229E0ED,vz_state_alljob009_02_pristine_tinygeometry_0x00143a1d,vz_state_alljob009_02_pristine_tinygeometry_0x00143a1d,1,1,texture,vz.wad,1,1,blocks\VZ\c31143_P000_Q3.block
0x022B6E8E,global_bld_potty01_sm,global_bld_potty01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32329_P000_Q3.block
0x022D2D60,_oc_bold_font,_oc_bold_font,1,1,scaleformgfx,vz.wad,1,1,blocks\VZ\fanfare_new_contact_oc_businesscard_P000_Q3.block
0x022F7ADC,maracaibo_bridge_bracket_sm,maracaibo_bridge_bracket_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30114_P000_Q3.block
0x0233DED1,civ_hum_protester_female_uba,civ_hum_protester_female_uba,1,1,texture,vz.wad,1,1,blocks\VZ\c30572_P000_Q3.block
0x023508F9,civ_hum_casualfemale_hair_e,civ_hum_casualfemale_hair_e,1,1,texture,vz.wad,1,1,blocks\VZ\c32147_P000_Q3.block
0x0239980A,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x023AB4A7,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x023B633C,village_bld_house02_roof02_dm,village_bld_house02_roof02_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31166_P000_Q3.block
0x023D0274,vzoutpost_bld_hangar_wall_ruin_nm,vzoutpost_bld_hangar_wall_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30624_P000_Q3.block
0x0240124D,MrxCheatBootstrap,MrxCheatBootstrap,1,1,script,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02401E1E,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x024105C8,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0241A69A,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x0242656B,caracas_bld_skytrammain_marker_ruin_nm,caracas_bld_skytrammain_marker_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32040_P000_Q3.block
0x024BFFF9,vz_state_gurcon001_fortress_tinygeometry_tgr30_tgc28_0x00143ba2,vz_state_gurcon001_fortress_tinygeometry_tgr30_tgc28_0x00143ba2,1,1,model,vz.wad,1,1,blocks\VZ\c31315_P000_Q3.block
0x024C2B2A,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x024F8772,civ_hum_protester_lbb,civ_hum_protester_lbb,1,1,texture,vz.wad,1,1,blocks\VZ\c30572_P000_Q3.block
0x024FCD63,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0252FF46,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x025605D0,pmcoutpost_bld_hqexterior_wall03_nm,pmcoutpost_bld_hqexterior_wall03_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30680_P000_Q3.block
0x02569157,vz_amazon_grassyellow_r02_c08_0x0013734f,vz_amazon_grassyellow_r02_c08_0x0013734f,1,1,scrub,vz.wad,1,1,blocks\VZ\c31518_P000_Q3.block
0x02573525,gr_hum_boss_fake_ub,gr_hum_boss_fake_ub,1,1,texture,vz.wad,1,1,blocks\VZ\c32602_P000_Q3.block
0x02585902,gr_veh_apc_m113_nm,gr_veh_apc_m113_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31260_P000_Q3.block
0x025D1C85,village_bld_plantation_woodceil_ruin_dm,village_bld_plantation_woodceil_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30966_P000_Q3.block
0x025D91FF,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x025E1193,pmc_veh_car_68valiant_dragster_rwheel_nm,pmc_veh_car_68valiant_dragster_rwheel_nm,1,1,texture,vz.wad,1,1,blocks\VZ\pmc_veh_car_dragster_P000_Q3.block
0x025E1666,airport_bld_terminal01_walls_sm,airport_bld_terminal01_walls_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31639_P000_Q3.block
0x025EA731,village_bld_farming02_wall_sm,village_bld_farming02_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\village_bld_farming02_P000_Q3.block
0x026531FD,vz_terrainglobal_r13_c03_0x000746ad,vz_terrainglobal_r13_c03_0x000746ad,1,1,texture,vz.wad,1,1,blocks\VZ\c31486_P000_Q3.block
0x0266D4BE,ALL04_Contract_Briefing_No_Mattias,ALL04_Contract_Briefing_No_Mattias,1,1,animation,vz.wad,1,1,blocks\VZ\all004_contract_P000_Q3.block
0x0266E500,vehicles_heli_uh1,vehicles_heli_uh1,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block
0x0269F6A9,city_bld_corner16x32d_parts_sm,city_bld_corner16x32d_parts_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30025_P000_Q3.block
0x0269F872,maracaibo_bld_skyscraper02_wall02_dm,maracaibo_bld_skyscraper02_wall02_dm,1,1,texture,vz.wad,1,1,blocks\VZ\maracaibo_bld_skyscraper02_P000_Q3.block
0x026B1B6F,groutpost_bld_shackperm02_wood_head,groutpost_bld_shackperm02_wood_head,1,1,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_plz45_P000_Q3.block
0x026B5F49,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x026C8C0F,all_m2a3_driverdoor_actionhijack_getin_section02_fb,all_m2a3_driverdoor_actionhijack_getin_section02_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_m2a3_P000_Q3.block
0x02704083,global_munitions_gbu16,global_munitions_gbu16,1,1,model,vz.wad,1,1,blocks\VZ\c32473_P000_Q3.block
0x027237AF,japanese_20_18,japanese_20_18,1,1,texture,vz.wad,1,1,blocks\VZ\japanese_P000_Q3.block
0x02725A34,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x027302FB,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0276D762,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02776B56,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02778029,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x0277CD60,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31117_P000_Q3.block
0x027A8204,vz_caracas_grassyellow_r12_c12_0x0013be79,vz_caracas_grassyellow_r12_c12_0x0013be79,1,1,scrub,vz.wad,1,1,blocks\VZ\c30905_P000_Q3.block
0x027C943D,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x027DAD98,vz_state_chicon002_depot_pristine_tinygeometry_tgr27_tgc30_0x00143aa3,vz_state_chicon002_depot_pristine_tinygeometry_tgr27_tgc30_0x00143aa3,1,1,model,vz.wad,1,1,blocks\VZ\c30750_P000_Q3.block
0x027ED87B,vzoutpost_bld_garage_flag_dm,vzoutpost_bld_garage_flag_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30622_P000_Q3.block
0x0280A7AA,ocoutpost_fueltanks_pice_ruin_nm,ocoutpost_fueltanks_pice_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30931_P000_Q3.block
0x0282DBCA,maracaibo_bld_historical01_greywall_ruin_dm,maracaibo_bld_historical01_greywall_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30816_P000_Q3.block
0x0284B97C,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0x0285BF67,japanese_20_10,japanese_20_10,1,1,texture,vz.wad,1,1,blocks\VZ\japanese_P000_Q3.block
0x02882063,Vz_State_GurJob005_Captured,Vz_State_GurJob005_Captured;vz_state_gurjob005_captured,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_gurjob005_captured_P000_Q3.block
0x02886184,maracaibo_bld_skyscraper02_roof_nm,maracaibo_bld_skyscraper02_roof_nm,1,1,texture,vz.wad,1,1,blocks\VZ\maracaibo_bld_skyscraper02_P000_Q3.block
0x028A75B4,aloutpost_bld_barracks03_roof_ruin_dm,aloutpost_bld_barracks03_roof_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\aloutpost_bld_barracks03_P000_Q3.block
0x028D6AB1,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x029207ED,pr_hum_starter05_ub,pr_hum_starter05_ub,1,1,texture,vz.wad,1,1,blocks\VZ\c33328_P000_Q3.block
0x02926C62,aloutpost_bld_supplydepot_sm,aloutpost_bld_supplydepot_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31910_P000_Q3.block
0x0292D3A8,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02949ADF,groutpost_bld_shackperm01_wall_sm,groutpost_bld_shackperm01_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30533_P000_Q3.block
0x029614E1,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02969AE0,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x029C217C,vzoutpost_bld_barracktent_parts_sm,vzoutpost_bld_barracktent_parts_sm,1,1,texture,vz.wad,1,1,blocks\VZ\vzoutpost_bld_barracktent_P000_Q3.block
0x029FDC10,industrial_bld_warehousesmall02_ub,industrial_bld_warehousesmall02_ub,1,1,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02A70A63,caracas_capitolstatue_pedestal_dm,caracas_capitolstatue_pedestal_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30276_P000_Q3.block
0x02A90E29,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_autosmall_P000_Q3.block
0x02A99037,al_veh_boat_destroyer_details03_nm,al_veh_boat_destroyer_details03_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31666_P000_Q3.block
0x02A9DB31,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_fishing_P000_Q3.block
0x02AA300E,civ_veh_car_taxi_tercel_sm,civ_veh_car_taxi_tercel_sm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_taxi_tercel_P000_Q3.block
0x02AE1442,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30554_P000_Q3.block
0x02AF2A4E,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02B0DBBD,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ks750_P000_Q3.block
0x02B0E5D7,merida_bld_universityadmin01_ruin_sm,merida_bld_universityadmin01_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\merida_bld_universityadmin_P000_Q3.block
0x02B3A7B7,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02B61239,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02B6DC09,margarita_bld_club01_windows_ruin_nm,margarita_bld_club01_windows_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31491_P000_Q3.block
0x02B9E137,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_smallfishing_P000_Q3.block
0x02BBC01E,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_md500_P000_Q3.block
0x02BD491A,vz_veh_truck_m35_aagun_lod_dm,vz_veh_truck_m35_aagun_lod_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c34508_P000_Q3.block
0x02BFE29B,marsh_bridge01_concrete_dm,marsh_bridge01_concrete_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31074_P000_Q3.block
0x02C01B6D,ocoutpost_bld_helipad_floor,ocoutpost_bld_helipad_floor,1,1,texture,vz.wad,1,1,blocks\VZ\c30606_P000_Q3.block
0x02C21DFE,oc_hum_beachfemale_a_hair_sm,oc_hum_beachfemale_a_hair_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33001_P000_Q3.block
0x02C295AE,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02C46621,village_bld_gasstation_wall_ruin_sm,village_bld_gasstation_wall_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30327_P000_Q3.block
0x02C4975F,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c31128_P000_Q3.block
0x02C74DDE,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02C7C173,pmc_veh_truck_ext_hood_damage_sm,pmc_veh_truck_ext_hood_damage_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33265_P000_Q3.block
0x02CA14D9,industrial_cartsmelting_sm,industrial_cartsmelting_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30600_P000_Q3.block
0x02CAAC85,civ_veh_boat_fishing_lod_dm,civ_veh_boat_fishing_lod_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30423_P000_Q3.block
0x02CAD11C,vz_amazon_scrub,vz_amazon_scrub,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x02CAE9AA,,,0,0,model,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x02CB5E95,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02D17F06,industrial_bld_refinery01_sm,industrial_bld_refinery01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x02D1FC23,pr_veh_boat_jetski,pr_veh_boat_jetski,1,1,model,vz.wad,1,1,blocks\VZ\c30953_P000_Q3.block
0x02D28509,vz_state_gurcon001_pristine_tinygeometry_0x00143bab,vz_state_gurcon001_pristine_tinygeometry_0x00143bab,1,1,texture,vz.wad,1,1,blocks\VZ\c30757_P000_Q3.block
0x02D849BD,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x02DA4FD9,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_m1a2_P000_Q3.block
0x02DC29EC,global_bld_civilianinterior01,global_bld_civilianinterior01,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x02DC645F,global_env_rocksbeach03,global_env_rocksbeach03,1,1,model,vz.wad,1,1,blocks\VZ\c30472_P000_Q3.block
0x02E3A9A2,gr_hum_boss_fake_beard,gr_hum_boss_fake_beard,1,1,texture,vz.wad,1,1,blocks\VZ\c32602_P000_Q3.block
0x02E60E41,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02E98855,pmcoutpost_bld_hqexterior_wall05_sm,pmcoutpost_bld_hqexterior_wall05_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30681_P000_Q3.block
0x02EA0BDB,chicon004_bulletinboard,chicon004_bulletinboard,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_chicon004briefing_P000_Q3.block
0x02EE5342,civ_veh_car_w12_z12_sm,civ_veh_car_w12_z12_sm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_w12_z12_P000_Q3.block
0x02F0D237,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x02F17D0C,global_env_rocktall01,global_env_rocktall01,1,1,model;texture,vz.wad,2,2,blocks\VZ\c31174_P000_Q3.block
0x02F27B5E,village_bld_shacksmall04_organic_dm,village_bld_shacksmall04_organic_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31171_P000_Q3.block
0x02F63DBE,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_soldier_P000_Q3.block
0x02F69486,global_freeway_lod,global_freeway_lod,1,1,texture,vz.wad,1,1,blocks\VZ\global_freewaytextures_P000_Q3.block
0x02F7C054,spiel_minorcontract_gur05_chris,spiel_minorcontract_gur05_chris,1,1,script,vz.wad,1,1,blocks\VZ\gur005_con_P000_Q3.block
0x02F81EDF,vz_All_Job001_d,vz_All_Job001_d,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x02FC21A1,global_scaffoldb,global_scaffoldb,1,1,model,vz.wad,1,1,blocks\VZ\c30456_P000_Q3.block
0x02FCEBBC,civ_veh_truck_thunder_wheel_dm,civ_veh_truck_thunder_wheel_dm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_truck_thunder_P000_Q3.block
0x02FED7B2,city_bld_storefrontcornerb_signs,city_bld_storefrontcornerb_signs,1,1,texture,vz.wad,1,1,blocks\VZ\c30914_P000_Q3.block
0x0302B6FD,pmc_veh_plane_ov10bronco_sm,pmc_veh_plane_ov10bronco_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31205_P000_Q3.block
0x0303B6B2,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_chris_P000_Q3.block
0x0307555E,,,0,0,model,vz.wad,1,1,blocks\VZ\al_veh_apc_mgs_P000_Q3.block
0x0307A53C,ch_veh_boat_destroyer_celing_wall_sm,ch_veh_boat_destroyer_celing_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32070_P000_Q3.block
0x0310CAD0,vz_state_gurjob011_03_destroyed_tinygeometry_0x00143c1e,vz_state_gurjob011_03_destroyed_tinygeometry_0x00143c1e,1,1,texture,vz.wad,1,1,blocks\VZ\c34332_P000_Q3.block
0x03122851,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
