name,pandemic_hash_m2_hex,pandemic_hash_m2_dec,is_vehicle,entry_index,value_hex,aux0_hex,aux1_hex
_chinaoutpost_bld_prison,0xB5E32044,3051561028,0,320,0x80004E12,0x000024AF,0xB5E32044
_chinaoutpost_bld_prison_fence,0x6DAF8CD2,1840221394,0,3993,0x8000998C,0x00002C12,0x6DAF8CD2
_chinaoutpost_bld_prison_gate,0x983B00F2,2554003698,0,3992,0x80009989,0x00009B0F,0x983B00F2
_chinaoutpost_bld_prison_ruined,0x3960C5D2,962643410,0,3594,0x800093E7,0x0000F28A,0x3960C5D2
_chinaoutpost_bld_storage,0xD0D21854,3503429716,0,319,0x80004E11,0xFFFFFFFF,0xD0D21854
_chinaoutpost_bld_tent01,0x5BE217AB,1541543851,0,321,0x80004E13,0x0000D4A8,0x5BE217AB
_chinaoutpost_bld_tent02,0x81E49214,2179240468,0,322,0x80004E14,0x00008A3F,0x81E49214
_chinaoutpost_bld_tent02_ruined,0xB51D8622,3038610978,0,3598,0x800093EB,0x00006BB6,0xB51D8622
_chinaoutpost_concretewall01,0xD21BD8A4,3525040292,0,150,0x80004CE1,0xFFFFFFFF,0xD21BD8A4
_chinaoutpost_concretewall01_lowhealth,0xE5D65DB5,3856031157,0,5534,0x8000AB45,0xFFFFFFFF,0xE5D65DB5
_chinaoutpost_concretewall02,0xEC19C2FB,3961111291,0,3748,0x80009710,0x0000FF5A,0xEC19C2FB
_chinaoutpost_fueltanks,0xC12AD01B,3240808475,1,4545,0x80009F1A,0x0000D3A8,0xC12AD01B
_chinaoutpost_gateentrance,0x4A74B8DB,1249163483,0,4783,0x8000A18C,0x0000C959,0x4A74B8DB
_chinaoutpost_interior_job,0x8FB388F4,2410907892,0,4755,0x8000A16E,0x0001174B,0x8FB388F4
_chinaoutpost_signbarrier,0x036E6494,57566356,0,3769,0x8000972B,0x0000D3DB,0x036E6494
_city_bld_apartment01,0x8229E3DC,2183783388,0,1011,0x8000689B,0xFFFFFFFF,0x8229E3DC
_city_bld_apartment01_ruined,0x8697A5CA,2258085322,0,4633,0x80009FBA,0xFFFFFFFF,0x8697A5CA
_city_bld_apartment02,0x5C276973,1546086771,0,1012,0x8000689C,0xFFFFFFFF,0x5C276973
_city_bld_apartment02_ruined,0x59341D77,1496587639,0,4634,0x80009FBB,0x0000AE72,0x59341D77
_city_bld_apartment03,0xFA249096,4196700310,0,1013,0x8000689D,0x00000ABB,0xFA249096
_city_bld_apartment03_ruined,0xD0D8BE1C,3503865372,0,4635,0x80009FBC,0x0000BA4A,0xD0D8BE1C
_city_bld_apartment04,0x0435E975,70642037,0,1016,0x800068A0,0x0000A080,0x0435E975
_city_bld_apartment04_ruined,0xCACDD789,3402487689,0,4636,0x80009FBD,0x0000027D,0xCACDD789
_city_bld_apartment05,0xDA3368C0,3660802240,0,1115,0x80006B49,0x00000758,0xDA3368C0
_city_bld_apartment05_ruined,0x7C9FC0EE,2090844398,0,4637,0x80009FBE,0x00003D58,0x7C9FC0EE
_city_bld_apartment06,0x04316C47,70347847,0,786,0x8000622C,0x0000D869,0x04316C47
_city_bld_apartment06_ruined,0x3FEE5A0B,1072585227,0,4638,0x80009FBF,0x00012732,0x3FEE5A0B
_city_bld_corner16x16a,0xAB93F71D,2878600989,0,637,0x80005C44,0x000075D9,0xAB93F71D
_city_bld_corner16x16a_ruined,0xF4220431,4095870001,0,3569,0x800093CD,0xFFFFFFFF,0xF4220431
_city_bld_corner16x16b,0x298C6EB2,697069234,0,900,0x800064AD,0xFFFFFFFF,0x298C6EB2
_city_bld_corner16x16b_ruined,0xFDE2BCA8,4259495080,0,4142,0x80009B44,0xFFFFFFFF,0xFDE2BCA8
_city_bld_corner16x16c,0x4B8EE2CF,1267655375,0,899,0x800064AC,0x0001361A,0x4B8EE2CF
_city_bld_corner16x16c_ruined,0x3C7D7B33,1014856499,0,3570,0x800093CE,0x00006E3F,0x3C7D7B33
_city_bld_corner16x16d,0x2987F184,696775044,0,902,0x800064B0,0x00005328,0x2987F184
_city_bld_corner16x16d_ruined,0x959C7012,2510057490,0,4148,0x80009B4B,0x0000000C,0x959C7012
_city_bld_corner16x32A,0x7E3F8303,2118091523,0,1000,0x80006888,0x000038FB,0x7E3F8303
_city_bld_corner16x32A_ruined,0xA28C3807,2727098375,0,3571,0x800093CF,0x0000002E,0xA28C3807
_city_bld_corner16x32B,0xE442622C,3829555756,0,1020,0x800068A4,0x000106F6,0xE442622C
_city_bld_corner16x32B_ruined,0x69C2E41A,1774380058,0,4597,0x80009F94,0x0000AC79,0x69C2E41A
_city_bld_corner16x32C,0xDE449751,3729037137,0,1021,0x800068A5,0x00010C17,0xDE449751
_city_bld_corner16x32D,0x044711BA,71766458,0,1104,0x80006B3E,0x000030CD,0x044711BA
_city_bld_corner16x32D_ruined,0x419790B0,1100452016,0,4628,0x80009FB5,0x00002836,0x419790B0
_city_bld_corner32x32A,0x4EC67AED,1321630445,0,1014,0x8000689E,0x000007E0,0x4EC67AED
_city_bld_corner32x32A_ruined,0x3097A1C1,815243713,0,4601,0x80009F98,0xFFFFFFFF,0x3097A1C1
_city_bld_corner32x32B,0xCCBEF282,3435065986,0,1017,0x800068A1,0x0000305E,0xCCBEF282
_city_bld_corner32x32B_ruined,0x036E4AF8,57559800,0,4604,0x80009F9B,0xFFFFFFFF,0x036E4AF8
_city_bld_corner32x32C,0xAEC101DF,2931884511,0,1018,0x800068A2,0x00004F18,0xAEC101DF
_city_bld_corner32x32C_ruined,0xB1B67E83,2981527171,0,2479,0x800084D4,0x0000031B,0xB1B67E83
_city_bld_corner32x32D,0x4CB9ABD4,1287236564,0,1019,0x800068A3,0x0000558C,0x4CB9ABD4
_city_bld_corner32x32D_ruined,0x0AAA78E2,178944226,0,4602,0x80009F99,0x0000714B,0x0AAA78E2
_city_bld_segment16x16A,0x348240B3,880951475,0,468,0x800056A6,0x00011F86,0x348240B3
_city_bld_segment16x16A_ruined,0xE1E554B7,3789903031,0,3572,0x800093D0,0x00001A8C,0xE1E554B7
_city_bld_segment16x16b,0x5A84BB1C,1518648092,0,649,0x80005F7D,0x0000E831,0x5A84BB1C
_city_bld_segment16x16b_ruined,0x0C88990A,210278666,0,3573,0x800093D1,0x0000F463,0x0C88990A
_city_bld_segment16x16c,0x5486F041,1418129473,0,650,0x80005F7E,0x0000E4A7,0x5486F041
_city_bld_segment16x16c_ruined,0x3F97A995,1066903957,0,3574,0x800093D2,0x00011556,0x3F97A995
_city_bld_segment16x16d,0xBA89CF6A,3129593706,0,651,0x80005F7F,0xFFFFFFFF,0xBA89CF6A
_city_bld_segment16x16d_ruined,0x0AD328E0,181610720,0,3575,0x800093D3,0xFFFFFFFF,0x0AD328E0
_city_bld_segment16x32A,0x090BD135,151769397,0,783,0x80006229,0xFFFFFFFF,0x090BD135
_city_bld_segment16x32A_ruined,0x6536F149,1698099529,0,3576,0x800093D4,0xFFFFFFFF,0x6536F149
_city_bld_segment16x32B,0xE704DFEA,3875856362,0,1105,0x80006B3F,0x00004F9D,0xE704DFEA
_city_bld_segment16x32B_ruined,0x5BEA5660,1542084192,0,3577,0x800093D5,0x0001303C,0x5BEA5660
_city_bld_segment16x32C,0x09075407,151475207,0,784,0x8000622A,0x00007A2F,0x09075407
_city_bld_segment16x32C_ruined,0xB4ABBCCB,3031153867,0,3578,0x800093D6,0x0000851F,0xB4ABBCCB
_city_bld_segment16x32D,0x86FFCB9C,2264910748,0,785,0x8000622B,0xFFFFFFFF,0x86FFCB9C
_city_bld_segment16x32D_ruined,0x5D9FC68A,1570752138,0,3579,0x800093D7,0x0000A62A,0x5D9FC68A
_city_bld_segment32x32A,0x1FCE92CB,533631691,0,787,0x8000622D,0x00006309,0x1FCE92CB
_city_bld_segment32x32A_ruined,0x3978312F,964178223,0,4617,0x80009FAA,0xFFFFFFFF,0x3978312F
_city_bld_segment32x32B,0x45D10D34,1171328308,0,1106,0x80006B40,0xFFFFFFFF,0x45D10D34
_city_bld_segment32x32B_ruined,0x84803CC2,2222996674,0,4629,0x80009FB6,0x000026E0,0x84803CC2
_city_bld_segment32x32C,0x1FD30FF9,533925881,0,1116,0x80006B4A,0x0000255F,0x1FD30FF9
_city_bld_segment32x32D,0x45D58A62,1171622498,0,1117,0x80006B4B,0x00008B48,0x45D58A62
_city_bld_segment32x32D_ruined,0x4A945A58,1251236440,0,3580,0x800093D8,0x00009808,0x4A945A58
_city_bld_skyscraper01,0xB62E683B,3056494651,0,1118,0x80006B4C,0x000099F6,0xB62E683B
_city_bld_skyscraper01_ruined,0x183D33DF,406664159,0,4606,0x80009F9D,0xFFFFFFFF,0x183D33DF
_city_bld_skyscraper02,0x9C307DE4,2620423652,0,1121,0x80006B4F,0x00008933,0x9C307DE4
_city_bld_skyscraper02_ruined,0x39E21CF2,971119858,0,4630,0x80009FB7,0x00003284,0x39E21CF2
_city_bld_skyscraper03,0xB632E569,3056788841,0,1120,0x80006B4E,0xFFFFFFFF,0xB632E569
_city_bld_skyscraper03_ruined,0x7F06D37D,2131153789,0,4626,0x80009FB3,0xFFFFFFFF,0x7F06D37D
_city_bld_skyscraper04,0x1C35C492,473285778,0,1119,0x80006B4D,0x0000DD52,0x1C35C492
_city_bld_standalone01,0x936B0531,2473264433,0,467,0x800056A5,0x0000A7BA,0x936B0531
_city_bld_standalone01_ruined,0xAA781645,2859996741,0,5253,0x8000A7AF,0xFFFFFFFF,0xAA781645
_city_bld_standalone02,0x11637CC6,291732678,0,652,0x80005F80,0xFFFFFFFF,0x11637CC6
_city_bld_standalone02_ruined,0x2D6397CC,761501644,0,5254,0x8000A7B0,0x0000F523,0x2D6397CC
_city_bld_standalone03,0x3365F0E3,862318819,0,653,0x80005F81,0x0000679A,0x3365F0E3
_city_bld_standalone03_ruined,0xA4F2BFE7,2767372263,0,5255,0x8000A7B1,0xFFFFFFFF,0xA4F2BFE7
_city_bld_standalone04,0xB171F030,2977034288,0,654,0x80005F82,0x0000B37D,0xB171F030
_city_bld_standalone04_ruined,0x8D322A9E,2368875166,0,5256,0x8000A7B2,0xFFFFFFFF,0x8D322A9E
_city_bld_standalone05,0x1B74D5A5,460641701,0,655,0x80005F83,0xFFFFFFFF,0x1B74D5A5
_city_bld_standalone05_ruined,0x0E0BFC39,235666489,0,5257,0x8000A7B3,0xFFFFFFFF,0x0E0BFC39
_city_bld_storefrontA,0x73DA352E,1943680302,0,1477,0x8000701C,0x00012985,0x73DA352E
_city_bld_storefrontB,0xD5E18B39,3588328249,0,1478,0x8000701D,0x00002973,0xD5E18B39
_city_bld_storefrontC,0xFBDF8874,4225730676,0,1479,0x8000701E,0x00000A97,0xFBDF8874
_city_bld_storefrontcornerA,0xF1D108FF,4057008383,0,1386,0x80006EE8,0xFFFFFFFF,0xF1D108FF
_city_bld_storefrontcornerB,0xE7D337D8,3889379288,0,1051,0x80006927,0x000123E2,0xE7D337D8
_city_bld_storefrontcornerC,0x11D5B88D,299219085,0,1466,0x80007011,0xFFFFFFFF,0x11D5B88D
_city_bld_storefrontcornerD,0x07C45FAE,130310062,0,1502,0x80007037,0xFFFFFFFF,0x07C45FAE
_city_bld_storefrontcornerE,0x69C7388B,1774663819,0,1539,0x8000718C,0x00000502,0x69C7388B
_city_bld_storefrontcornerF,0x8FC9B2F4,2412360436,0,1511,0x8000716E,0x00013E72,0x8FC9B2F4
_city_bld_storefrontD,0x5DE6DE7F,1575411327,0,1480,0x8000701F,0x000057BE,0x5DE6DE7F
_city_bld_storefrontE,0xFBE405A2,4226024866,0,1500,0x80007035,0x00002A67,0xFBE405A2
_city_bld_storefrontF,0x7DEB8E0D,2112589325,0,1501,0x80007036,0x0000E89A,0x7DEB8E0D
_city_busstop01,0x499A441F,1234846751,0,3309,0x80008F79,0xFFFFFFFF,0x499A441F
_civilian_chaira,0x6371A6AA,1668392618,0,2534,0x80008560,0xFFFFFFFF,0x6371A6AA
_commercial_bld_clinic,0x8D8E3BFC,2374908924,0,249,0x80004DBA,0xFFFFFFFF,0x8D8E3BFC
_commercial_bld_corner16x16a,0x704116CC,1883313868,0,365,0x80005100,0x00008C36,0x704116CC
_commercial_bld_corner16x16a_ruined,0xD89B2E3A,3634048570,0,3272,0x80008F49,0x0001034D,0xD89B2E3A
_commercial_bld_corner8x16a,0xD65F4757,3596568407,0,253,0x80004DBE,0x0000B75E,0xD65F4757
_commercial_bld_corner8x16a_ruined,0x67F5B75B,1744156507,0,3273,0x80008F4A,0xFFFFFFFF,0x67F5B75B
_commercial_bld_corner8x16b,0xEC61A890,3965823120,0,252,0x80004DBD,0x00000F9C,0xEC61A890
_commercial_bld_corner8x16b_ruined,0x630B76FE,1661695742,0,3264,0x80008F41,0x00012699,0x630B76FE
_commercial_bld_corner8x16c,0xD663C485,3596862597,0,255,0x80004DC0,0x00012036,0xD663C485
_commercial_bld_corner8x16c_ruined,0xB9430D19,3108179225,0,3289,0x80008F5B,0xFFFFFFFF,0xB9430D19
_commercial_bld_corner8x8a,0x0394938A,60068746,0,81,0x80004B39,0x0000951E,0x0394938A
_commercial_bld_corner8x8a_ruined,0xCDF49980,3455359360,0,3267,0x80008F44,0x00003BBD,0xCDF49980
_commercial_bld_corner8x8b,0xA59C4E55,2778484309,0,254,0x80004DBF,0x0000CE45,0xA59C4E55
_commercial_bld_corner8x8b_ruined,0xAC5AD069,2891632745,0,3285,0x80008F56,0x0001359F,0xAC5AD069
_commercial_bld_firestation,0x169D4A64,379406948,0,257,0x80004DC3,0xFFFFFFFF,0x169D4A64
_commercial_bld_policestation,0xB885803E,3095756862,0,324,0x80004E16,0x0000DC0E,0xB885803E
_commercial_bld_ruins16x16,0xCA77D281,3396850305,0,5426,0x8000A9F3,0xFFFFFFFF,0xCA77D281
_commercial_bld_ruins16x24,0x016F76AE,24082094,0,5424,0x8000A9F1,0x00003428,0x016F76AE
_commercial_bld_ruins16x32,0xF80C16EF,4161541871,0,5425,0x8000A9F2,0x00009A04,0xF80C16EF
_commercial_bld_ruins8x24,0xF381B8AF,4085364911,0,5428,0x8000A9F5,0xFFFFFFFF,0xF381B8AF
_commercial_bld_ruins8x32,0x652AE0AA,1697308842,0,5427,0x8000A9F4,0x0000C133,0x652AE0AA
_commercial_bld_segment16x16a,0x22F4BCBC,586464444,0,364,0x800050FF,0xFFFFFFFF,0x22F4BCBC
_commercial_bld_segment16x16a_ruined,0x586AB1AA,1483387306,0,3274,0x80008F4B,0xFFFFFFFF,0x586AB1AA
_commercial_bld_segment8x16a,0xB1EDD787,2985154439,0,245,0x80004DB6,0x00009F0E,0xB1EDD787
_commercial_bld_segment8x16a_ruined,0xCF70AB4B,3480267595,0,3288,0x80008F5A,0xFFFFFFFF,0xCF70AB4B
_commercial_bld_segment8x16b,0x87EFD400,2280641536,0,277,0x80004DDD,0x0000E56E,0x87EFD400
_commercial_bld_segment8x16c,0xB1F254B5,2985448629,0,123,0x80004CC5,0x0001109A,0xB1F254B5
_commercial_bld_segment8x16c_ruined,0x7FFBDFC9,2147213257,0,3268,0x80008F45,0x00008421,0x7FFBDFC9
_commercial_bld_segment8x16d,0xA7E0FBD6,2816539606,0,122,0x80004CC4,0x000030D8,0xA7E0FBD6
_commercial_bld_segment8x16d_ruined,0xF54B745C,4115362908,0,3287,0x80008F59,0xFFFFFFFF,0xF54B745C
_commercial_bld_segment8x16e,0x09E3D4B3,165926067,0,126,0x80004CC8,0x00001DB9,0x09E3D4B3
_commercial_bld_segment8x16e_ruined,0x4DC170B7,1304522935,0,3265,0x80008F42,0x000006BC,0x4DC170B7
_commercial_bld_segment8x8a,0xDFFE58BA,3757988026,0,251,0x80004DBC,0x0000C9A2,0xDFFE58BA
_commercial_bld_segment8x8a_ruined,0x1ECE2DB0,516828592,0,3266,0x80008F43,0x000024DB,0x1ECE2DB0
_commercial_bld_segment8x8b,0x4205AEC5,1107668677,0,134,0x80004CD1,0x0000CF21,0x4205AEC5
_commercial_bld_segment8x8b_ruined,0x50FE2759,1358833497,0,3284,0x80008F55,0xFFFFFFFF,0x50FE2759
_commercial_bld_segment8x8c,0x580392D0,1476629200,0,82,0x80004B3A,0x00002364,0x580392D0
_commercial_bld_segment8x8c_ruined,0xBE488E3E,3192426046,0,3269,0x80008F46,0x000091AC,0xBE488E3E
_commercial_bld_segment8x8d,0x59F6CA03,1509345795,0,250,0x80004DBB,0x00004282,0x59F6CA03
_commercial_bld_segment8x8d_ruined,0x7FC2D507,2143474951,0,3270,0x80008F47,0x0000AA78,0x7FC2D507
_commercial_bld_supermarket,0x75BE4579,1975403897,0,323,0x80004E15,0x0000335F,0x75BE4579
_commercial_bld_supermarket_ruined,0xFAACC60D,4205626893,0,3286,0x80008F58,0xFFFFFFFF,0xFAACC60D
_commercial_lightclinic,0x54BDD1B3,1421726131,0,1400,0x80006EF8,0x0000605C,0x54BDD1B3
_commercial_merge_concrete,0x13DC322B,333197867,0,686,0x80005FA4,0x00005B18,0x13DC322B
_commercial_mergeconcrete,0x05E91342,99160898,0,3551,0x800093B9,0x0000D47C,0x05E91342
_commercial_road10,0x81A1B270,2174857840,0,275,0x80004DDA,0x0000AB54,0x81A1B270
_commercial_road10Clean,0x7BEC3EA7,2079080103,0,1858,0x800076E9,0x00004A67,0x7BEC3EA7
_commercial_road10Cleancross,0xB9509A0D,3109067277,0,1859,0x800076EA,0x0000236A,0xB9509A0D
_commercial_road10CleanL,0x1A808871,444631153,0,1860,0x800076EB,0x0000440A,0x1A808871
_commercial_road10CleanT,0x3A4490A9,977572009,0,1861,0x800076EC,0x000079E4,0x3A4490A9
_commercial_road10CleanT20,0x1953C29B,424919707,0,1862,0x800076ED,0x00006259,0x1953C29B
_commercial_road10CleanT5,0x42DE3E8A,1121861258,0,1863,0x800076EE,0x000083EF,0x42DE3E8A
_commercial_road10cross,0x6A6CA690,1785505424,0,261,0x80004DCB,0x00005835,0x6A6CA690
_commercial_road10cross5,0xCD077E75,3439820405,0,263,0x80004DCD,0x000092E4,0xCD077E75
_commercial_road10l,0xCAFC0198,3405513112,0,262,0x80004DCC,0x0000661E,0xCAFC0198
_commercial_road10middle,0x3BE9E69F,1005184671,0,1054,0x8000692A,0xFFFFFFFF,0x3BE9E69F
_commercial_road10straight,0x240E67BA,604923834,0,3315,0x80008F7F,0x000112CC,0x240E67BA
_commercial_road10t,0xCAE879E0,3404233184,0,260,0x80004DCA,0x00000C79,0xCAE879E0
_commercial_road10t20,0xD6A80E46,3601337926,0,1034,0x80006913,0x000125E7,0xD6A80E46
_commercial_road10t5,0xC0447285,3225711237,0,264,0x80004DCE,0x000112DD,0xC0447285
_commercial_road10Transparent,0xB5FEE212,3053380114,0,1738,0x800075B1,0xFFFFFFFF,0xB5FEE212
_commercial_road20,0x170A6BC1,386558913,0,274,0x80004DD8,0x000123BC,0x170A6BC1
_commercial_road20b,0x2FB4F779,800388985,0,1059,0x8000692F,0x000072CA,0x2FB4F779
_commercial_road20Clean,0x2401AAB0,604089008,0,1864,0x800076EF,0x0000EB4D,0x2401AAB0
_commercial_road20Cleanb,0x29524986,693258630,0,1865,0x800076F0,0xFFFFFFFF,0x29524986
_commercial_road20Cleancross,0x0637AED0,104312528,0,1866,0x800076F1,0x00006043,0x0637AED0
_commercial_road20CleanT,0xA9397B20,2839116576,0,1867,0x800076F2,0x0000809F,0xA9397B20
_commercial_road20CleanT10,0xEBAE3E4B,3954064971,0,1868,0x800076F3,0x00010B44,0xEBAE3E4B
_commercial_road20cross,0xCEA0D127,3466645799,0,270,0x80004DD4,0x00000720,0xCEA0D127
_commercial_road20cross10,0xEEBF26A4,4005504676,0,271,0x80004DD5,0x000051F5,0xEEBF26A4
_commercial_road20merge10,0x54D09630,1422956080,0,353,0x80004EFD,0x000100EF,0x54D09630
_commercial_road20t,0x5792A42F,1469228079,0,272,0x80004DD6,0x00007F5B,0x5792A42F
_commercial_road20t10,0xCD4AED8C,3444239756,0,273,0x80004DD7,0x00008AF9,0xCD4AED8C
_commercial_road20t10b,0x526909CA,1382615498,0,3543,0x800093B1,0x0000795C,0x526909CA
_commercial_road5,0xDA968AB0,3667298992,0,269,0x80004DD3,0x00011235,0xDA968AB0
_commercial_road5cross,0x83BE4ED0,2210287312,0,265,0x80004DCF,0x00007E0F,0x83BE4ED0
_commercial_road5l,0x15A9A2D8,363438808,0,266,0x80004DD0,0x0000DB8E,0x15A9A2D8
_commercial_road5t,0x15961B20,362158880,0,267,0x80004DD1,0x0000F6BC,0x15961B20
_commercial_road5t10,0xC1EBDE4B,3253460555,0,268,0x80004DD2,0x0001179B,0xC1EBDE4B
_commercial_roadgovnt,0xACAC7E4F,2896985679,0,1727,0x800075A3,0x0000DCCD,0xACAC7E4F
_commercial_roadstraight10,0x00AAD096,11194518,0,3257,0x80008F36,0x000057C2,0x00AAD096
_commercial_roadstraight10_crater02,0x056DA31E,91071262,0,5260,0x8000A7B7,0x000113C7,0x056DA31E
_commercial_roadstraight10_crater02_straight,0xC5D81E3F,3319275071,0,5272,0x8000A7C3,0x0000770C,0xC5D81E3F
_commercial_roadstraight10_crater_stitcher,0xD682416D,3598860653,0,5259,0x8000A7B6,0x00001230,0xD682416D
_commercial_roadstraight20,0xC95EFD5B,3378445659,0,3313,0x80008F7D,0x00001D96,0xC95EFD5B
_commercial_roadstraight20_crater02,0x22C44025,583286821,0,4608,0x80009FA0,0x0000D4F3,0x22C44025
_commercial_roadstraight20_crater02_straight,0x173398F6,389257462,0,5258,0x8000A7B5,0xFFFFFFFF,0x173398F6
_commercial_roadstraight20_crater_stitcher,0x674EAAA8,1733208744,0,4607,0x80009F9F,0x0000201D,0x674EAAA8
_commercial_roadstraight20b,0xD213D90B,3524516107,0,3314,0x80008F7E,0x00002334,0xD213D90B
_commercial_roadstraight5,0x6245D0CA,1648742602,0,3258,0x80008F37,0x0000651A,0x6245D0CA
_commercial_sidewalk,0x447A6247,1148871239,0,276,0x80004DDB,0x0001307E,0x447A6247
_commercial_sidewalk02,0x259FE84D,631236685,0,5267,0x8000A7BE,0x0001122F,0x259FE84D
_commercial_sidewalkClean,0xFC8DB1F2,4237144562,0,1869,0x800076F4,0x00000425,0xFC8DB1F2
_commercial_sidewalkCleansmall,0x19260E7B,421924475,0,1870,0x800076F5,0xFFFFFFFF,0x19260E7B
_commercial_sidewalksmall,0x138FB724,328185636,0,367,0x80005102,0x00006BD8,0x138FB724
_commercial_tunnelcap,0x3E06D87D,1040636029,0,1067,0x80006937,0x00008CAB,0x3E06D87D
_commercial_tunnelsegment,0x87B99176,2277085558,0,1068,0x80006939,0xFFFFFFFF,0x87B99176
_commercial_wall,0xD08A375D,3498719069,0,151,0x80004CE2,0xFFFFFFFF,0xD08A375D
_commercial_wallbeachlong,0xDB4E6594,3679348116,0,1233,0x80006CE5,0x00001152,0xDB4E6594
_commercial_wallbeachshort,0xA5B485E0,2780071392,0,1234,0x80006CE6,0x000091E1,0xA5B485E0
_commercial_wallcorner,0x9997052E,2576811310,0,179,0x80004D09,0x00005109,0x9997052E
_commercial_wallcorner_pristine,0xC1FE8321,3254682401,0,4189,0x80009C21,0x000097C5,0xC1FE8321
_commercial_walllong,0x7C827A9B,2088925851,0,180,0x80004D0A,0x00006392,0x7C827A9B
_commercial_walllong_pristine,0x5811F9D2,1477573074,0,4190,0x80009C22,0x000140B8,0x5811F9D2
_commercial_wallshort,0xA8BE3C0D,2831039501,0,181,0x80004D0B,0x00001A5F,0xA8BE3C0D
_commercial_wallshort_pristine,0x62E0DD58,1658903896,0,4191,0x80009C23,0xFFFFFFFF,0x62E0DD58
_cumana_bld_corner16x16b,0x0494455A,76825946,0,4200,0x80009C2D,0x00005384,0x0494455A
_cumana_bld_corner16x16c,0xE69654B7,3868611767,0,4201,0x80009C2E,0x00010CD1,0xE69654B7
_cumana_bld_corner32x32B,0xB5C3AE6A,3049500266,0,4203,0x80009C30,0xFFFFFFFF,0xB5C3AE6A
_cumana_bld_fortress01,0x0F46E72E,256304942,0,6056,0x900001A8,0x00007121,0x0F46E72E
_cumana_bld_hotelfourstar01,0xB69BFEAC,3063676588,0,6057,0x900001A9,0x00007BAD,0xB69BFEAC
_cumana_bld_hotelfourstar01_ruined,0xD25D559A,3529332122,0,4139,0x80009B3A,0x000070DD,0xD25D559A
_cumana_bld_hoteltwostar01,0x19669520,426153248,0,6058,0x900001AA,0x0000CE97,0x19669520
_cumana_bld_hoteltwostar01_ruined,0xEC057ACE,3959782094,0,4138,0x80009B36,0x000128A0,0xEC057ACE
_cumana_bld_segment16x16a,0xC932E0EB,3375554795,0,5433,0x8000A9FB,0x00002A85,0xC932E0EB
_cumana_bld_segment32x32D,0x5FE42C3A,1608789050,0,4204,0x80009C32,0xFFFFFFFF,0x5FE42C3A
_cumana_bridge_end,0xBA7B9611,3128661521,0,6096,0x900001D8,0x00003E0E,0xBA7B9611
_cumana_bridge_midA,0x0EC8A1C5,248029637,0,6097,0x900001D9,0x00001445,0x0EC8A1C5
_cumana_bridge_whiteend,0x10977A0C,278362636,0,6104,0x900001E0,0xFFFFFFFF,0x10977A0C
_cumana_bridge_whitemid,0x6B2BBDB1,1798028721,0,6103,0x900001DF,0xFFFFFFFF,0x6B2BBDB1
_DELETE ME,0x8030427D,2150646397,0,28,0x8000437D,0x0000D849,0x8030427D
_dlc_coro_bld_motorpool,0xD2BC640A,3535561738,0,5262,0x8000A7B9,0x000090C5,0xD2BC640A
_DLC_global_env_treemedium02,0xFBBCD0E5,4223455461,0,5265,0x8000A7BC,0x00013926,0xFBBCD0E5
_DLC_outskirt_road10,0x5C12EFA7,1544744871,0,5263,0x8000A7BA,0x00012E71,0x5C12EFA7
_docks_bld_bar,0x0EA28FE1,245534689,0,256,0x80004DC2,0xFFFFFFFF,0x0EA28FE1
_docks_bld_booth,0x327D909A,847089818,0,139,0x80004CD6,0x0001055D,0x327D909A
_docks_bld_toolshed,0x2DE708EA,770115818,0,135,0x80004CD2,0x0000BE89,0x2DE708EA
_docks_bld_toolshed_ruined,0xBF648960,3211037024,0,5560,0x8000AB61,0x0000EB25,0xBF648960
_docks_bld_warehouse,0xEC496AA7,3964234407,0,258,0x80004DC4,0x00011055,0xEC496AA7
_docks_bld_warehouse_ruined,0x482909EB,1210649067,0,4612,0x80009FA4,0x0000B57C,0x482909EB
_docks_bld_warehousesmall,0x625F3B84,1650408324,0,244,0x80004DB5,0xFFFFFFFF,0x625F3B84
_docks_bld_warehousesmall_ruined,0x4149FE12,1095368210,0,4611,0x80009FA3,0x000055E4,0x4149FE12
_docks_crane,0x86CC17EA,2261522410,0,182,0x80004D0C,0x0000A197,0x86CC17EA
_docks_dockconcrete,0x062770FF,103248127,0,183,0x80004D0D,0x0000A36D,0x062770FF
_docks_docklarge,0x4362A993,1130539411,0,184,0x80004D0E,0x0000AA50,0x4362A993
_docks_docklarge_ruin,0x695F2284,1767842436,0,5558,0x8000AB5F,0xFFFFFFFF,0x695F2284
_docks_dockmini,0x28F9DCE3,687463651,0,185,0x80004D0F,0x0000AE9B,0x28F9DCE3
_docks_dockmini_ruined,0xF1CB23E7,4056622055,0,5557,0x8000AB5E,0x000079BA,0xF1CB23E7
_docks_dockpump,0x070941AC,118047148,0,186,0x80004D10,0x0000A549,0x070941AC
_docks_docksmall,0x25D4384B,634665035,0,187,0x80004D11,0x0000CB35,0x25D4384B
_docks_docksmall_ruined,0x1BFB75AF,469464495,0,5559,0x8000AB60,0x00006201,0x1BFB75AF
_docks_fishcage,0x7E4F04F1,2119107825,0,199,0x80004D1D,0x0000212A,0x7E4F04F1
_docks_fishingpole,0xDDECDED9,3723288281,0,200,0x80004D1E,0x00012F4B,0xDDECDED9
_docks_lamppost,0x77DE8FD3,2011074515,0,188,0x80004D12,0x0000DF12,0x77DE8FD3
