hash,name,name_source,name_candidates,n_models,as_root,in_swit,as_leaf,anim_tracks,anim_skel,depth_min,depth_max,max_bbox,offset,states,example_models
0x2CE53661,,,0,64,0,0,0,0,0,4,5,0.03,1,break_piece,0x0065B09D|0x0E9502CF|0x0F9B9B04
0x2FD85212,,,0,64,0,64,64,0,0,5,6,2.88,0,break_piece|intact,0x0065B09D|0x0E9502CF|0x0F9B9B04
0x9E8568CF,village_bld_farming03_gyxbb6,rainbow,1,64,0,0,64,0,0,1,3,0.03,1,break_piece|intact|static,0x05D62268|0x06D5DB5A|0x086666D2
0xFA23E154,,,0,64,0,64,14,0,0,5,6,2.82,1,break_piece|intact,0x0065B09D|0x0E9502CF|0x0F9B9B04
0x8B7C73C3,slice1b_propdebris02,rainbow,1,62,0,62,61,0,0,3,5,8.30,1,break_piece|intact,0x06D5DB5A|0x0A6269EA|0x13BFAF0E
0xA8D1B2FD,piece1a_propdebris23,rainbow,1,62,0,62,62,0,0,3,3,15.45,1,break_piece|intact,0x056B331D|0x06B7DF09|0x0F2DEF5E
0x243A5276,,,0,61,0,61,58,0,0,2,4,13.96,1,break_piece|intact,0x07B982D6|0x080D83D1|0x08E25CDC
0x9EC05A1E,piece1a_propdebris24,rainbow,1,60,0,60,60,0,0,3,3,13.25,1,break_piece|intact,0x056B331D|0x0DDED923|0x0F2DEF5E
0xA40B15D4,,,0,60,0,0,60,0,0,4,7,0.03,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0xC45E0BFF,hp_winch_top,rainbow,1,60,0,0,60,0,0,3,6,0.03,1,break_piece|intact,0x0065B09D|0x0307555E|0x07F4EE74
0xB2D620B8,hp_ladder_top_a,rainbow,1,59,0,0,59,0,0,1,4,0.03,1,break_piece|intact|static,0x019EDBFE|0x02FC21A1|0x0BB034DD
0xC053166E,hp_ladder_bottom_a,rainbow,1,59,0,0,59,0,0,1,4,0.03,1,break_piece|intact|static,0x019EDBFE|0x02FC21A1|0x0BB034DD
0x59EC0B52,hp_fx_exhaust_b,rainbow,1,57,0,0,57,0,0,1,5,0.03,1,break_piece,0x0065B09D|0x02195587|0x0E9502CF
0x6237F34C,slice1c_pristine,rainbow,1,57,1,56,4,0,0,0,2,164.44,0,break_piece|intact,0x09E169B3|0x0A6269EA|0x179FB150
0x2217B0F7,piece1b_pristine,rainbow,1,56,0,56,27,0,0,2,2,209.52,1,break_piece|intact,0x020E5BB4|0x07135D3C|0x09E169B3
0x3CC2A6BB,slice1a_propattach00_ruin,rainbow,1,56,0,56,16,0,0,4,4,8.31,1,break_piece|intact,0x06D5DB5A|0x1946F361|0x1C793E11
0x5E404CA9,slice1c,rainbow,1,56,0,0,0,0,0,1,1,0.03,0,static,0x09E169B3|0x0A6269EA|0x179FB150
0x661FC110,piece1b,rainbow,1,56,0,0,0,0,0,1,1,0.03,1,static,0x020E5BB4|0x07135D3C|0x09E169B3
0x939C0C2F,hp_fx_light2,rainbow,1,56,0,0,56,0,0,1,5,0.18,1,break_piece|intact,0x04549112|0x07135D3C|0x0859EA8A
0xC88A3631,,,0,55,0,0,55,0,0,3,4,0.03,1,break_piece|intact,0x0065B09D|0x02195587|0x0F9B9B04
0xFDCBD8D9,piece1b_ruin,rainbow,1,55,0,55,1,0,0,2,2,182.39,0,break_piece|intact,0x020E5BB4|0x07135D3C|0x09E169B3
0x58412C6F,slice1a_propdebris03,rainbow,1,54,0,54,53,0,0,3,4,16.95,1,break_piece|intact,0x0A6269EA|0x13BFAF0E|0x1C793E11
0xC0C2CE3B,piece1a_propdebris25,rainbow,1,54,0,54,54,0,0,3,3,20.31,1,break_piece|intact,0x0DDED923|0x0F2DEF5E|0x156157E7
0x14D8F03E,,,0,52,0,52,52,0,0,5,6,2.77,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0x17A1EDE3,piece1a_propattach01,rainbow,1,52,0,0,0,0,0,3,4,0.03,1,break_piece|intact,0x00978EE4|0x05D62268|0x074EC106
0x592552BD,,,0,52,0,0,0,0,0,4,5,0.03,1,break_piece,0x0065B09D|0x02195587|0x0E9502CF
0x5B6A410A,piece1a_propattach01_pristine,rainbow,1,52,0,52,17,0,0,4,5,9.36,1,break_piece|intact,0x00978EE4|0x05D62268|0x074EC106
0x79FD3B48,slice1c_interior,rainbow,1,52,0,52,22,0,0,3,3,162.26,0,break_piece|intact,0x09E169B3|0x0A6269EA|0x14219A70
0xC3290D88,,,0,52,0,52,42,0,0,5,6,2.73,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0x35F6FE3E,hp_seat_rr,rainbow,1,51,0,0,51,0,0,3,5,0.03,1,break_piece|intact,0x0065B09D|0x07B982D6|0x0B76A8FC
0x55757568,slice1a_propattach02,rainbow,1,51,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x0859EA8A|0x140400C1|0x14219A70
0x9709979F,slice1a_propattach02_pristine,rainbow,1,51,0,51,28,0,0,4,4,15.93,0,break_piece|intact,0x0859EA8A|0x140400C1|0x14219A70
0xF03104DA,,,0,51,0,0,51,0,0,5,5,0.03,1,break_piece|intact,0x00978EE4|0x04549112|0x0859EA8A
0xD12B39F0,,,0,50,0,0,50,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x79834A37,,,0,49,0,0,49,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x7C82F4B2,village_bld_farming03_gyxbb7,rainbow,1,49,0,0,49,0,0,1,3,0.03,1,break_piece|intact|static,0x05D62268|0x086666D2|0x0E844C45
0x80802775,slice1b_propattach01_pristine,rainbow,1,49,0,49,29,0,0,4,4,23.34,1,break_piece|intact,0x0859EA8A|0x086666D2|0x14219A70
0xCC01AD3A,slice1b_propattach01,rainbow,1,49,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x0859EA8A|0x086666D2|0x14219A70
0x05CFAD1F,,,0,47,0,0,47,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0xF7B86732,,,0,46,0,0,46,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x43402C0A,,,0,45,0,37,0,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x6979FFA6,slice1b_propdebris03,rainbow,1,45,0,45,45,0,0,3,5,9.00,1,break_piece|intact,0x0859EA8A|0x0A6269EA|0x13BFAF0E
0xBB28D8B7,,,0,45,0,0,45,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0xD6419BD0,hp_seat_rl,rainbow,1,45,0,0,45,0,0,3,5,0.03,1,break_piece|intact,0x0065B09D|0x07B982D6|0x0E9502CF
0x846B4EC9,slice2a_pristine,rainbow,1,44,0,43,0,0,0,1,2,344.81,0,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0B7CC1B7
0x024BE2A6,slice2a,rainbow,2,43,0,0,0,0,0,1,1,0.03,0,static,0x036E4F11|0x06D5DB5A|0x0B7CC1B7
0xA6C4E3E4,piece1a_propdebris26,rainbow,1,43,0,43,43,0,0,3,3,19.79,1,break_piece,0x0DDED923|0x156157E7|0x160AAD5B
0xD926C95A,,,0,43,0,0,43,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x84536B11,slice2b,rainbow,2,42,0,0,0,0,0,1,1,0.03,0,static,0x036E4F11|0x06D5DB5A|0x0B7CC1B7
0x86B3D504,bone_trunk,rainbow,1,42,0,0,41,0,0,1,4,1.47,1,break_piece|intact,0x04817CD7|0x0485FA05|0x04E1DED8
0xC1BB01D3,,,0,42,0,0,42,0,0,5,5,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0xD5447B84,slice2b_pristine,rainbow,1,42,0,42,1,0,0,2,2,146.39,0,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0B7CC1B7
0x3F77915D,slice1a_propattach03,rainbow,1,41,0,0,0,0,0,3,3,0.03,1,break_piece,0x14219A70|0x1946F361|0x199ABE01
0x4A403E02,bone_skinned,rainbow,1,41,0,0,0,0,0,3,3,100.48,0,break_piece|intact,0x04817CD7|0x0485FA05|0x04E1DED8
0x874AEE1B,bone_rigid,rainbow,1,41,0,0,6,0,0,3,3,100.48,0,break_piece|intact,0x04817CD7|0x0485FA05|0x04E1DED8
0x8F85AB70,,,0,41,0,0,41,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0xB48B89A5,bone_wind1,rainbow,1,41,0,0,42,0,0,4,6,0.03,1,break_piece|intact,0x04817CD7|0x0485FA05|0x04E1DED8
0xB63971A4,slice1a_propdebris04,rainbow,1,41,0,41,41,0,0,3,4,8.33,1,break_piece|intact,0x13BFAF0E|0x1E359C2F|0x227708EC
0xCD22E928,slice1a_propattach03_pristine,rainbow,1,41,0,41,15,0,0,4,4,15.50,0,break_piece|intact,0x14219A70|0x1946F361|0x199ABE01
0xCD4A3516,,,0,41,0,0,41,0,0,5,5,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x6F373D1F,piece1a_propattach00_ruin,rainbow,1,40,0,40,11,0,0,4,5,16.53,1,break_piece|intact,0x0077334E|0x074EC106|0x10170967
0x8EE9CC77,hp_dock_left,rainbow,1,40,0,0,45,0,0,1,3,0.03,1,intact|static,0x006243A4|0x00E01065|0x076BED6B
0xE03385F6,hp_dock_right,rainbow,1,40,0,0,45,0,0,1,3,0.03,1,intact|static,0x006243A4|0x00E01065|0x076BED6B
0x13444B20,slice1b_propattach02_pristine,rainbow,1,39,0,39,25,0,0,4,4,22.55,0,break_piece|intact,0x0859EA8A|0x086666D2|0x14219A70
0x2E090345,slice1b_propattach02,rainbow,1,39,0,0,0,0,0,3,3,0.03,1,break_piece,0x0859EA8A|0x086666D2|0x14219A70
0x4C9F8D30,slice2b_interior,rainbow,1,39,0,39,16,0,0,3,3,162.30,0,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0B7CC1B7
0x738B5885,slice1b_propdebris04,rainbow,1,39,0,39,39,0,0,3,5,7.41,1,break_piece|intact,0x0859EA8A|0x0A6269EA|0x13BFAF0E
0xBA7D3585,slice2a_interior,rainbow,1,39,0,39,14,0,0,3,3,162.47,0,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0B7CC1B7
0xF98890E5,,,0,39,0,0,39,0,0,4,4,0.03,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x0A6269EA
0x423D5BE1,,,0,38,0,38,38,0,0,4,6,2.83,0,break_piece|intact,0x1125CB99|0x179A7702|0x3CAC72AB
0x73A31898,,,0,38,0,0,0,0,0,3,5,0.03,1,break_piece,0x1125CB99|0x179A7702|0x3CAC72AB
0xABD9AD8F,,,0,38,0,38,35,0,0,4,6,2.29,1,break_piece|intact,0x1125CB99|0x179A7702|0x3CAC72AB
0xECCFC098,slice1b_propattach00_ruin,rainbow,1,38,0,38,7,0,0,4,5,6.34,1,break_piece|intact,0x06D5DB5A|0x1946F361|0x1A1B848F
0x0D85F419,,,0,37,0,37,34,0,0,4,6,2.38,1,break_piece|intact,0x1125CB99|0x179A7702|0x3CAC72AB
0x3D106439,hp_shelleject,rainbow,1,37,0,0,41,0,0,1,5,0.03,1,intact|static,0x00E01065|0x076BED6B|0x0A069B4D
0x4FC5DB37,piece1b_propdebris02,rainbow,1,37,0,37,36,0,0,3,3,13.13,1,break_piece,0x020E5BB4|0x07135D3C|0x09E169B3
0x9380B8B6,,,0,37,0,0,0,0,0,3,5,0.03,1,break_piece,0x1125CB99|0x179A7702|0x3CAC72AB
0xB581D08F,,,0,37,0,37,37,0,0,4,6,2.41,0,break_piece|intact,0x1125CB99|0x179A7702|0x3CAC72AB
0xD2331437,,,0,37,0,0,37,0,0,5,5,0.03,1,break_piece,0x00978EE4|0x04549112|0x0859EA8A
0xB164A5B3,,,0,36,0,0,5,17,1,3,5,3.07,1,break_piece,0x0065B09D|0x02195587|0x0E9502CF
0x65C83C70,piece1b_propdebris01,rainbow,1,36,0,36,35,0,0,3,3,16.16,1,break_piece,0x020E5BB4|0x07135D3C|0x09E169B3
0x6DC3CBDA,piece1b_propdebris03,rainbow,1,36,0,36,35,0,0,3,3,8.95,1,break_piece,0x020E5BB4|0x07135D3C|0x09E169B3
0xA5F8253C,hp_CenterOfMass,rainbow,1,36,0,0,41,0,0,1,3,0.03,1,break_piece|static,0x00E01065|0x076BED6B|0x0A069B4D
0x19098C70,slice1a_propattach01_ruin,rainbow,1,35,0,35,7,0,0,4,4,8.31,1,break_piece|intact,0x086666D2|0x140400C1|0x1946F361
0x26DDB24A,piece1a_propdebris28,rainbow,1,35,0,35,35,0,0,3,3,18.01,1,break_piece,0x056B331D|0x156157E7|0x1923143C
0x33C9D423,,,0,35,0,35,29,0,0,5,5,17.28,1,break_piece,0x06D5DB5A|0x1C793E11|0x232B1C7C
0x71999812,hp_fx_light3,rainbow,1,35,0,0,35,0,0,1,5,0.35,1,break_piece|intact|static,0x04ED3522|0x07135D3C|0x0859EA8A
0xD98776ED,,,0,35,0,0,4,0,0,3,5,3.06,1,break_piece,0x0065B09D|0x02195587|0x0E9502CF
0x130F3AFA,,,0,33,0,33,32,0,0,5,5,7.02,1,break_piece|intact,0x12181179|0x155C8246|0x179A7702
0x47C15171,piece1b_propdebris04,rainbow,1,33,0,33,32,0,0,3,3,11.25,1,break_piece,0x020E5BB4|0x07135D3C|0x09E169B3
0x5284339A,bone_wind2,rainbow,1,33,0,0,34,0,0,4,6,0.03,1,intact,0x04817CD7|0x04E1DED8|0x0A362710
0x5615C7EC,,,0,33,0,33,16,0,0,5,5,6.99,1,break_piece|intact,0x12181179|0x155C8246|0x179A7702
0x70B6D66B,,,0,33,0,0,33,0,0,3,4,0.03,1,break_piece|intact,0x080D83D1|0x0E9502CF|0x1125CB99
0xC0C74B69,piece1a_propdebris27,rainbow,1,33,0,33,33,0,0,3,3,20.31,1,break_piece,0x056B331D|0x156157E7|0x1923143C
0xFF7065C9,,,0,33,0,0,0,0,0,4,4,0.03,1,break_piece,0x12181179|0x155C8246|0x179A7702
0x770765E4,bone_yaw_turret,rainbow,1,32,0,0,0,8,3,3,5,7.66,1,break_piece|intact,0x0065B09D|0x0307555E|0x11640B62
0x2F735D37,slice1b_propattach03_pristine,rainbow,1,32,0,32,17,0,0,4,4,27.65,0,break_piece|intact,0x0859EA8A|0x086666D2|0x14219A70
0x4406E750,slice1b_propattach03,rainbow,1,32,0,0,0,0,0,3,3,0.03,1,break_piece,0x0859EA8A|0x086666D2|0x14219A70
0x9680DF09,village_bld_farming03_gyxbb0,rainbow,1,32,0,0,33,0,0,1,3,0.03,1,break_piece|intact|static,0x05D62268|0x0E844C45|0x14400F0B
0xA60978DC,,,0,32,0,0,32,0,0,3,3,0.03,1,static,0x01ED3D6F|0x055E9085|0x09139BCD
0xBA39E05B,,,0,32,0,0,32,0,0,1,3,0.03,1,break_piece|intact,0x0307555E|0x080D83D1|0x11640B62
0xBF4AAD1B,,,0,32,0,0,32,0,0,3,3,0.03,1,static,0x01ED3D6F|0x055E9085|0x09139BCD
0xC28A0C3F,slice1c_propdebris01,rainbow,1,32,0,32,31,0,0,3,4,9.50,1,break_piece|intact,0x09E169B3|0x0A6269EA|0x1E359C2F
0xCFCB21E5,piece1b_propdebris00,rainbow,1,32,0,32,31,0,0,3,3,7.68,1,break_piece|intact,0x020E5BB4|0x09E169B3|0x0A5D9EA3
0xD0B0CDDE,aloutpost_bld_garage01_door_boothrental_a2,rainbow,1,32,0,0,32,0,0,3,3,0.03,1,break_piece|intact,0x06B7DF09|0x0FFDE8C8|0x1A2F151C
0x08C73C5A,,,0,31,0,31,27,0,0,5,6,2.54,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0x2AE33DB8,,,0,31,0,31,27,0,0,5,6,2.54,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0x4001D72E,,,0,31,0,31,31,0,0,5,6,2.55,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0x48E02667,piece1a_propdebris29,rainbow,1,31,0,31,31,0,0,3,3,16.18,1,break_piece,0x156157E7|0x1DAC7011|0x21484E8F
0x60873362,slice1c_propdebris00,rainbow,1,31,0,31,29,0,0,3,4,9.90,1,break_piece|intact,0x09E169B3|0x0A6269EA|0x1E359C2F
0xA0858BA4,,,0,31,0,31,31,0,0,5,6,2.55,1,break_piece|intact,0x0065B09D|0x02195587|0x0E9502CF
0xB69EDE6D,piece1a_propdebris30,rainbow,1,31,0,31,31,0,0,3,3,20.69,1,break_piece,0x156157E7|0x1DAC7011|0x21484E8F
0x62135037,bone_attach_root_b,rainbow,1,30,0,0,33,1966,153,1,2,0.03,0,static,0x03C70F0A|0x0BBA3066|0x0F1C9C51
0x306D4FAF,bone_hub_mr,rainbow,1,30,0,0,0,3,1,3,4,0.03,1,break_piece|intact,0x0307555E|0x1125CB99|0x1282963C
0x3945878F,bone_wheel_mr,rainbow,1,30,0,0,0,3,1,4,5,0.03,0,break_piece|intact,0x0307555E|0x1125CB99|0x1282963C
0x88A3F431,bone_hub_ml,rainbow,1,30,0,0,0,3,1,3,4,0.03,1,break_piece|intact,0x0307555E|0x1125CB99|0x1282963C
0x917C2C11,bone_wheel_ml,rainbow,1,30,0,0,0,3,1,4,5,0.03,0,break_piece|intact,0x0307555E|0x1125CB99|0x1282963C
0x15C02DA4,magazineA,rainbow,1,30,0,0,0,0,0,1,7,0.03,1,break_piece|static,0x00E01065|0x076BED6B|0x0A069B4D
0x2D7DFEDA,slice1c_ruin,rainbow,1,30,0,30,15,0,0,2,2,41.74,0,break_piece|intact,0x09E169B3|0x179FB150|0x2A68DAEF
0x2E4BAB55,,,0,30,0,30,29,0,0,2,4,13.29,1,break_piece|intact,0x080D83D1|0x08E25CDC|0x0B76A8FC
0x3DF6AA10,magazineA_loaded,rainbow,1,30,0,34,31,0,0,2,8,2.91,1,break_piece|intact,0x00E01065|0x076BED6B|0x0A069B4D
0x96E38F39,,,0,30,0,0,30,0,0,3,3,0.03,1,break_piece|intact,0x0307555E|0x080D83D1|0x11640B62
0x9D8BCEB7,,,0,30,0,0,30,0,0,1,5,0.03,1,break_piece|intact,0x036E4F11|0x04549112|0x04CC21CD
0xB88C3B18,slice1c_propdebris02,rainbow,1,30,0,30,29,0,0,3,4,7.58,1,break_piece|intact,0x09E169B3|0x0A6269EA|0x1E359C2F
0xCF37044A,foundation,rainbow,1,30,0,1,29,0,0,1,1,183.86,0,break_piece|static,0x04549112|0x04CC21CD|0x0B7CC1B7
0x1627E091,,,0,29,0,0,29,0,0,5,5,0.03,1,static,0x01ED3D6F|0x055E9085|0x09139BCD
0x203CBF84,,,0,29,0,0,29,0,0,1,3,0.03,1,intact,0x0307555E|0x080D83D1|0x11640B62
0x3566387E,slice1a_propattach04,rainbow,1,29,0,0,0,0,0,3,3,0.03,1,break_piece,0x14219A70|0x1946F361|0x1A1B848F
0x4B01AB4F,,,0,29,0,0,29,0,0,3,3,0.03,1,break_piece|intact,0x0859EA8A|0x09E169B3|0x14219A70
0x7C13A6F1,slice1a_propattach04_pristine,rainbow,1,29,0,29,12,0,0,4,4,14.18,0,break_piece|intact,0x14219A70|0x1946F361|0x1A1B848F
0x84FDD93A,,,0,29,0,0,29,0,0,5,5,0.03,1,static,0x01ED3D6F|0x055E9085|0x09139BCD
0x8C9C5DB8,piece1a_propdebris31,rainbow,1,29,0,29,29,0,0,3,3,16.31,1,break_piece,0x156157E7|0x21484E8F|0x2A5FF32E
0xB6C4645B,piece1a_propattach02_pristine,rainbow,1,29,0,29,8,0,0,4,4,4.04,0,break_piece|intact,0x00978EE4|0x10170967|0x1F746ABF
0xBD226E53,,,0,29,0,0,30,0,0,2,3,0.03,1,break_piece|intact|static,0x25FE00A7|0x2B503BD0|0x2F4F8F3E
0xCDBE52CC,piece1b_propdebris05,rainbow,1,29,0,29,28,0,0,3,3,9.67,1,break_piece,0x020E5BB4|0x07135D3C|0x09E169B3
0xFDA4038C,piece1a_propattach02,rainbow,1,29,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x00978EE4|0x10170967|0x1F746ABF
0x2E776E19,bone_suspension,rainbow,1,28,0,0,1,8,3,3,4,8.26,1,break_piece,0x0307555E|0x080D83D1|0x11640B62
0x8A62EF6B,,,0,28,0,0,28,0,0,3,3,0.03,1,break_piece|intact,0x0307555E|0x11640B62|0x12732DD2
0x31A498CD,piece2a_pristine,rainbow,1,27,0,27,13,0,0,2,2,100.69,0,break_piece|intact,0x0A5D9EA3|0x0AAE6D5A|0x165F7C10
0x5021DD05,piece1c,rainbow,1,27,0,0,0,0,0,1,1,0.03,0,static,0x020E5BB4|0x07135D3C|0x086666D2
0x506302D2,,,0,27,0,0,0,0,0,3,3,0.03,1,break_piece,0x0307555E|0x080D83D1|0x11640B62
0x7893A99D,,,0,27,0,27,0,0,0,4,4,0.03,0,break_piece,0x0307555E|0x080D83D1|0x11640B62
0x838B8286,piece1c_ruin,rainbow,1,27,0,27,1,0,0,2,2,36.44,0,break_piece|intact,0x020E5BB4|0x07135D3C|0x086666D2
0xA930085D,,,0,27,0,0,27,0,0,5,5,0.03,1,break_piece,0x0307555E|0x080D83D1|0x11640B62
0xB325D2E0,piece1c_pristine,rainbow,1,27,0,27,16,0,0,2,2,42.37,0,break_piece|intact,0x020E5BB4|0x07135D3C|0x086666D2
0xB609A682,piece2a,rainbow,1,27,0,0,0,0,0,1,1,0.03,0,static,0x0A5D9EA3|0x0AAE6D5A|0x165F7C10
0xB7D7B2F2,,,0,27,0,27,27,0,0,6,6,2.09,0,break_piece|intact,0x0F9B9B04|0x3CAC72AB|0x46C5012C
0xBEE2CEC1,,,0,27,0,0,0,0,0,5,5,0.03,1,break_piece,0x0F9B9B04|0x3CAC72AB|0x46C5012C
0xC043B7C5,hp_seat_rm,rainbow,1,27,0,0,27,0,0,3,6,0.03,1,break_piece|intact,0x02D1FC23|0x044EDB9C|0x10A1D397
0xC15EFEE7,,,0,27,0,0,27,0,0,3,3,0.03,1,break_piece|intact,0x0FFDE8C8|0x1CFDCEC5|0x1D5D24CE
0xC436EC3D,,,0,27,0,0,27,0,0,5,5,0.03,1,break_piece,0x0307555E|0x080D83D1|0x11640B62
0xCADD5E5C,,,0,27,0,27,22,0,0,5,6,8.95,1,break_piece,0x06D5DB5A|0x1946F361|0x1A1B848F
0xD56198B4,,,0,27,0,27,22,0,0,6,6,2.10,0,break_piece|intact,0x0F9B9B04|0x3CAC72AB|0x46C5012C
0xD8092CF6,,,0,27,0,27,27,0,0,3,7,7.13,1,break_piece|intact,0x02195587|0x0E9502CF|0x10A1D397
0xE7BC3D23,piece1b_propdebris06,rainbow,1,27,0,27,26,0,0,3,3,13.58,1,break_piece,0x07135D3C|0x09E169B3|0x0A5D9EA3
0x1699655F,piece1a_propdebris32,rainbow,1,26,0,26,26,0,0,3,3,15.02,1,break_piece,0x156157E7|0x21484E8F|0x2A5FF32E
0x16BACC34,,,0,26,0,0,26,0,0,5,6,13.19,0,break_piece|intact,0x00978EE4|0x020E5BB4|0x05D62268
0x3E98F9C2,slice2a_propdebris01,rainbow,1,26,0,26,26,0,0,3,4,10.22,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x1976B149
0x4A88A430,bone_wind0,rainbow,1,26,0,0,18,0,0,4,5,0.03,1,intact,0x04817CD7|0x0485FA05|0x04E1DED8
0x85F3B787,slice2b_propdebris01,rainbow,1,26,0,26,26,0,0,3,4,6.52,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x1976B149
0xC5B9C906,piece1b_propdebris07,rainbow,1,26,0,26,24,0,0,3,3,12.30,1,break_piece,0x07135D3C|0x09E169B3|0x0A5D9EA3
0xD74AE95C,hp_barreltip_b,rainbow,1,26,0,0,26,0,0,1,6,0.03,1,break_piece|intact,0x0307555E|0x0C95FF35|0x11640B62
0x502B8BCC,,,0,25,0,0,25,0,0,5,5,0.03,1,break_piece,0x00978EE4|0x0859EA8A|0x199ABE01
0x518DB502,L12_big1,rainbow,1,25,0,0,25,0,0,5,6,13.19,0,break_piece|intact,0x00978EE4|0x020E5BB4|0x05D62268
0x57187C9D,,,0,25,0,0,25,0,0,3,4,0.03,1,break_piece|intact,0x02D1FC23|0x044EDB9C|0x0C95FF35
0x6DF16930,,,0,25,0,0,26,0,0,4,4,0.03,1,break_piece,0x0485FA05|0x04E1DED8|0x0A362710
0xA468D3CD,,,0,25,0,0,25,0,0,5,5,0.03,1,break_piece,0x0A6269EA|0x149FC407|0x1E359C2F
0xD510F432,,,0,25,0,0,25,0,0,3,4,0.03,1,break_piece|intact,0x02D1FC23|0x044EDB9C|0x0C95FF35
0xE7BD7C3C,,,0,25,0,0,25,0,0,5,5,0.03,1,break_piece|intact,0x149FC407|0x1E359C2F|0x2F967F03
0x064C8A45,,,0,24,0,0,24,0,0,4,4,0.03,1,break_piece,0x036E4F11|0x06D5DB5A|0x149FC407
0x0735B220,,,0,24,0,0,0,0,0,4,5,0.03,1,break_piece,0x02195587|0x12181179|0x1282963C
0x2EB34FC4,slice1c_propattach00,rainbow,1,24,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x2A68DAEF|0x2B503BD0|0x2F1F099B
0x43E3FA2A,,,0,24,0,0,24,0,0,4,4,0.03,1,break_piece|intact,0x0A6269EA|0x149FC407|0x1E359C2F
0x4EBED574,,,0,24,0,24,16,0,0,5,5,17.75,1,break_piece,0x086666D2|0x140400C1|0x1946F361
0x6A6BF7D3,hp_dock_fm,rainbow,1,24,0,0,24,0,0,1,4,0.03,1,break_piece|intact,0x02D1FC23|0x044EDB9C|0x080D83D1
0x7C7E7784,village_bld_farming03_gyxbb1,rainbow,1,24,0,0,24,0,0,3,3,0.03,1,break_piece|intact,0x05D62268|0x0E844C45|0x2A6E963C
0x7DA20487,,,0,24,0,24,12,0,0,5,6,2.34,1,break_piece|intact,0x02195587|0x12181179|0x1282963C
0x83364907,piece1b_propdebris11,rainbow,1,24,0,24,23,0,0,3,3,7.97,1,break_piece|intact,0x07135D3C|0x09E169B3|0x167D449D
0x951DE16C,,,0,24,0,0,24,0,0,4,4,0.03,1,break_piece,0x036E4F11|0x06D5DB5A|0x149FC407
0x99F51FD4,piece1a_propattach01_ruin,rainbow,1,24,0,24,1,0,0,4,5,1.70,1,break_piece,0x1F746ABF|0x274DBD01|0x37DC6DFD
0xB22F2169,,,0,24,0,24,24,0,0,5,6,2.34,1,break_piece|intact,0x02195587|0x12181179|0x1282963C
0xC327E809,piece3a,rainbow,1,24,0,0,0,0,0,1,1,0.03,1,static,0x184188DA|0x199ABE01|0x2EB3F3AE
0xC9E4272C,piece3a_pristine,rainbow,1,24,0,24,22,0,0,2,2,20.86,0,break_piece|intact,0x184188DA|0x199ABE01|0x2EB3F3AE
0xCCD03ACB,piece2a_ruin,rainbow,1,24,0,24,2,0,0,2,2,87.50,0,break_piece|intact,0x0A5D9EA3|0x165F7C10|0x199ABE01
0xF8A9D6C3,slice1c_propattach00_pristine,rainbow,1,24,0,24,8,0,0,4,4,12.96,0,break_piece|intact,0x2A68DAEF|0x2B503BD0|0x2F1F099B
0x11C76006,,,0,23,0,23,20,0,0,5,5,27.78,1,break_piece,0x1C793E11|0x25BB5EA6|0x2C31E48A
0x1B239F64,hp_wheel_fr,rainbow,1,23,0,0,23,0,0,3,3,0.03,1,break_piece,0x080D83D1|0x11640B62|0x12732DD2
0x209B091F,slice2a_propdebris00,rainbow,1,23,0,23,23,0,0,3,4,8.41,1,break_piece|intact,0x036E4F11|0x06D5DB5A|0x1976B149
