model,node_idx,hash,parent,depth,wx,wy,wz,leaf,in_swit
0x37B0103D,20,0x24B55720,0x85A7F6D2,5,-0.0003,15.7433,-4.5141,1,1
0x37B0103D,21,0xE0208ADA,0x85A7F6D2,5,-0.0254,13.6284,-3.8653,1,1
0x37B0103D,22,0x5E3BCF7B,0x37B0103D,1,0.0000,0.0000,0.0000,0,0
0x37B0103D,23,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x37B0103D,24,0x58412C6F,0x8F27AA8C,3,-9.4980,6.6912,-7.0840,1,1
0x37B0103D,25,0x363EB852,0x8F27AA8C,3,-9.5020,6.7625,-10.3803,1,1
0x37B0103D,26,0xB84640BD,0x8F27AA8C,3,5.9657,9.5427,-16.1818,1,1
0x37B0103D,27,0x4E435B48,0x8F27AA8C,3,-5.0300,9.7510,-16.9380,1,1
0x37B0103D,28,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x37B0103D,29,0x46108426,0x37B0103D,1,0.0000,0.0000,0.0000,0,0
0x37B0103D,30,0xC6B4847F,0x46108426,2,0.0000,0.0000,0.0000,0,1
0x37B0103D,31,0x43CAD4E1,0xC6B4847F,3,3.0194,8.8451,16.6063,1,1
0x37B0103D,32,0xC9C7D63C,0xC6B4847F,3,4.1384,8.8750,14.7245,1,1
0x37B0103D,33,0x4BBBD6EF,0xC6B4847F,3,1.5429,9.7512,17.5860,1,1
0x37B0103D,34,0x29B962D2,0xC6B4847F,3,-3.9192,9.4209,15.1485,1,1
0x37B0103D,35,0xABC0EB3D,0xC6B4847F,3,-1.1882,9.2755,17.6445,1,1
0x37B0103D,36,0x41BE05C8,0xC6B4847F,3,-2.9424,10.9840,14.9696,1,1
0x37B0103D,37,0xC3B2067B,0xC6B4847F,3,3.4929,10.2502,16.9475,1,1
0x37B0103D,38,0xA1AF925E,0xC6B4847F,3,-0.2912,11.1053,16.5717,1,1
0x37B0103D,39,0xC3B683A9,0xC6B4847F,3,-3.1617,7.1275,16.7996,1,1
0x37B0103D,40,0xA9B41C24,0xC6B4847F,3,-0.0014,4.3194,17.6368,1,1
0x37B0103D,41,0x379A15FA,0xC6B4847F,3,-2.1255,6.7494,17.1289,1,1
0x37B0103D,42,0x999CEED7,0xC6B4847F,3,1.8749,6.8394,17.0657,1,1
0x37B0103D,43,0xB7814794,0xC6B4847F,3,3.5004,4.2188,15.5964,1,1
0x37B0103D,44,0x118413D9,0xC6B4847F,3,3.4959,5.7280,15.5955,1,1
0x37B0103D,45,0xAF7CBDCE,0xC6B4847F,3,1.9992,4.4304,17.0952,1,1
0x37B0103D,46,0x917ECD2B,0xC6B4847F,3,0.0007,5.4805,17.6433,1,1
0x37B0103D,47,0x8F8B95F8,0xC6B4847F,3,0.0001,6.2852,17.6414,1,1
0x37B0103D,48,0xB98E16AD,0xC6B4847F,3,-4.0016,3.6108,13.7765,1,1
0x37B0103D,49,0x37868E42,0xC6B4847F,3,-1.9999,5.7280,17.0986,1,1
0x37B0103D,50,0x19889D9F,0xC6B4847F,3,-3.6024,6.0079,15.5549,1,1
0x37B0103D,51,0x3D309B49,0x46108426,2,0.0000,0.0000,0.0000,0,1
0x37B0103D,52,0x51C22F6C,0x6237F34C,3,3.1679,10.2500,8.5748,1,0
0x37B0103D,53,0xEBBF5043,0x6237F34C,3,-3.3198,10.2500,8.5748,1,0
0x37B0103D,54,0x79FD3B48,0x6237F34C,3,0.0000,0.0000,0.0000,1,1
0x37B0103D,55,0xE326D514,0xD8326C21,4,0.0000,0.0000,0.0000,1,1
0x37B0103D,56,0x671227EB,0x56055623,3,0.0000,0.0000,0.0000,1,1
0x37B0103D,57,0xDB205EF6,0xFAD780B2,3,0.1480,-0.0001,-17.8994,1,0
0x37B0103D,58,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0x37B0103D,59,0x5D27E761,0x3D309B49,3,0.0110,0.6249,14.2989,1,0
0x37B0103D,60,0x73428205,0x3D309B49,3,0.0000,0.0000,0.0000,1,1
0x7CC413C4,0,0x7CC413C4,,0,0.0000,0.0000,0.0000,0,0
0x7CC413C4,1,0x501D5FD7,0x7CC413C4,1,0.0000,0.0000,0.0000,0,0
0x7CC413C4,2,0x8C314A58,0x501D5FD7,2,0.0000,0.0000,0.0000,0,1
0x7CC413C4,3,0x793FAA00,0x8C314A58,3,0.5473,1.2292,0.0009,1,1
0x7CC413C4,4,0xFB33AAB3,0x8C314A58,3,0.0205,1.1838,-0.1652,1,1
0x7CC413C4,5,0x9930D1D6,0x8C314A58,3,0.0205,2.3006,-0.0023,1,1
0x7CC413C4,6,0x1B385A41,0x8C314A58,3,-0.0356,1.2191,0.3241,1,1
0x7CC413C4,7,0x2136251C,0x8C314A58,3,-0.5139,1.2191,0.0000,1,1
0x7CC413C4,8,0x206376F6,0x501D5FD7,2,0.0000,0.0000,0.0000,1,1
0x09E169B3,0,0x09E169B3,,0,0.0000,0.0000,0.0000,0,0
0x09E169B3,1,0xC4432BD2,0x09E169B3,1,0.0000,0.0000,0.0000,0,0
0x09E169B3,2,0xAD8F149B,0xC4432BD2,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,3,0x3E725951,0xAD8F149B,3,9.8186,7.1397,-4.7503,1,1
0x09E169B3,4,0xBC6AD0E6,0xAD8F149B,3,9.8164,7.2985,-1.2408,1,1
0x09E169B3,5,0xDE6D4503,0xAD8F149B,3,9.7753,7.1322,4.4371,1,1
0x09E169B3,6,0x1D1A949D,0xC4432BD2,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,7,0x5E404CA9,0x09E169B3,1,0.0000,0.0000,0.0000,0,0
0x09E169B3,8,0x2D7DFEDA,0x5E404CA9,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,9,0x471032BB,0x2D7DFEDA,3,-4.0740,18.9917,6.5689,1,1
0x09E169B3,10,0x2D124864,0x2D7DFEDA,3,-1.7440,10.9601,8.6992,1,1
0x09E169B3,11,0x4714AFE9,0x2D7DFEDA,3,-2.5871,10.1330,3.8193,1,1
0x09E169B3,12,0xAD178F12,0x2D7DFEDA,3,-1.0060,11.8297,6.5989,1,1
0x09E169B3,13,0xCF1A032F,0x2D7DFEDA,3,-5.3274,10.3480,3.6252,1,1
0x09E169B3,14,0xC51C3208,0x2D7DFEDA,3,-7.3567,11.4091,6.5658,1,1
0x09E169B3,15,0x2F1F177D,0x2D7DFEDA,3,-7.0423,10.0839,5.3234,1,1
0x09E169B3,16,0xC29D93F7,0x2D7DFEDA,3,-6.4766,10.7681,8.7927,1,1
0x09E169B3,17,0xE09B849A,0x2D7DFEDA,3,-2.2311,13.5921,5.2485,1,1
0x09E169B3,18,0x3A84B8F9,0x2D7DFEDA,3,-4.1817,13.7369,4.5108,1,1
0x09E169B3,19,0x6082B634,0x2D7DFEDA,3,-6.4219,13.1004,5.3849,1,1
0x09E169B3,20,0x3A803BCB,0x2D7DFEDA,3,-6.0534,13.4939,8.0123,1,1
0x09E169B3,21,0xD87D62EE,0x2D7DFEDA,3,-4.6326,15.4382,6.4610,1,1
0x09E169B3,22,0xE28EBBCD,0x2D7DFEDA,3,-3.7430,15.4670,6.4626,1,1
0x09E169B3,23,0x250DBE9E,0x2D7DFEDA,3,-4.1452,17.5441,6.5698,1,1
0x09E169B3,24,0xB88C3B18,0x2D7DFEDA,3,-5.0040,5.6143,11.3980,1,1
0x09E169B3,25,0xC28A0C3F,0x2D7DFEDA,3,-8.7230,5.6571,7.8929,1,1
0x09E169B3,26,0x60873362,0x2D7DFEDA,3,-8.6964,5.7302,2.0152,1,1
0x09E169B3,27,0x6237F34C,0x5E404CA9,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,28,0x5E3BCF7B,0x09E169B3,1,0.0000,0.0000,0.0000,0,0
0x09E169B3,29,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,30,0x4E435B48,0x8F27AA8C,3,-6.5096,9.7396,-13.4366,1,1
0x09E169B3,31,0xB84640BD,0x8F27AA8C,3,-0.4504,9.6573,-13.4055,1,1
0x09E169B3,32,0x363EB852,0x8F27AA8C,3,0.1361,7.3693,-13.3358,1,1
0x09E169B3,33,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,34,0x661FC110,0x09E169B3,1,0.0000,0.0000,0.0000,0,0
0x09E169B3,35,0xFDCBD8D9,0x661FC110,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,36,0x79296D56,0xFDCBD8D9,3,-7.6243,7.2099,-2.8812,1,1
0x09E169B3,37,0x833AC635,0xFDCBD8D9,3,-7.6230,7.1747,-3.9949,1,1
0x09E169B3,38,0x59384580,0xFDCBD8D9,3,-4.3168,5.7297,-6.4877,1,1
0x09E169B3,39,0x83364907,0xFDCBD8D9,3,-8.0749,4.0735,-0.3583,1,1
0x09E169B3,40,0x6133D4EA,0xFDCBD8D9,3,-8.0821,5.7975,-0.2829,1,1
0x09E169B3,41,0x45B48258,0xFDCBD8D9,3,-5.9036,6.5732,-2.8498,1,1
0x09E169B3,42,0x6FB7030D,0xFDCBD8D9,3,-5.6012,6.5732,-4.4750,1,1
0x09E169B3,43,0xC5B9C906,0xFDCBD8D9,3,-4.2398,4.1640,-1.8359,1,1
0x09E169B3,44,0xE7BC3D23,0xFDCBD8D9,3,-4.2388,4.0717,-2.7744,1,1
0x09E169B3,45,0xCDBE52CC,0xFDCBD8D9,3,-4.2497,4.0120,-3.9778,1,1
0x09E169B3,46,0x47C15171,0xFDCBD8D9,3,-4.3466,3.3283,-5.2275,1,1
0x09E169B3,47,0x6DC3CBDA,0xFDCBD8D9,3,-8.0734,6.1019,-6.3307,1,1
0x09E169B3,48,0x4FC5DB37,0xFDCBD8D9,3,-8.9500,5.8216,-6.3307,1,1
0x09E169B3,49,0x65C83C70,0xFDCBD8D9,3,-8.9358,4.1356,-6.2196,1,1
0x09E169B3,50,0xCFCB21E5,0xFDCBD8D9,3,-8.8722,5.2125,-0.2863,1,1
0x09E169B3,51,0x2217B0F7,0x661FC110,2,0.0000,0.0000,0.0000,0,1
0x09E169B3,52,0xEBBF5043,0x1D1A949D,3,3.2565,6.6097,9.4479,1,0
0x09E169B3,53,0x01435921,0x1D1A949D,3,0.0000,0.0000,0.0000,1,1
0x09E169B3,54,0xDB205EF6,0x6237F34C,3,-1.9810,1.0000,11.4616,1,0
0x09E169B3,55,0x51C22F6C,0x6237F34C,3,-6.8631,6.6097,1.7207,1,0
0x09E169B3,56,0x79FD3B48,0x6237F34C,3,0.0000,0.0000,0.0000,1,1
0x09E169B3,57,0x5D27E761,0xFAD780B2,3,-9.0007,0.0012,-9.9742,1,0
0x09E169B3,58,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0x09E169B3,59,0x4B01AB4F,0x2217B0F7,3,-7.6711,0.0500,-3.2593,1,0
0x09E169B3,60,0xD8D845C7,0x2217B0F7,3,0.0000,0.0000,0.0000,1,1
0x74918DAA,0,0x74918DAA,,0,0.0000,0.0000,0.0000,1,0
0x87ED6900,0,0x87ED6900,,0,0.0000,0.0000,0.0000,0,0
0x87ED6900,1,0x5E404CA9,0x87ED6900,1,0.0000,0.0000,0.0000,0,0
0x87ED6900,2,0x2D7DFEDA,0x5E404CA9,2,0.0000,0.0000,0.0000,0,1
0x87ED6900,3,0x6082B634,0x2D7DFEDA,3,5.7838,17.0384,-8.5870,1,1
0x87ED6900,4,0x3A84B8F9,0x2D7DFEDA,3,6.4441,16.2087,1.0759,1,1
0x87ED6900,5,0xE09B849A,0x2D7DFEDA,3,11.8005,17.1557,1.7588,1,1
0x87ED6900,6,0xC29D93F7,0x2D7DFEDA,3,15.9130,16.7905,2.2136,1,1
0x87ED6900,7,0x2F1F177D,0x2D7DFEDA,3,15.4519,16.4815,-8.9909,1,1
0x87ED6900,8,0x3A803BCB,0x2D7DFEDA,3,8.8901,9.7093,4.1236,1,1
0x87ED6900,9,0xD87D62EE,0x2D7DFEDA,3,12.8830,10.1437,4.1493,1,1
0x87ED6900,10,0xE28EBBCD,0x2D7DFEDA,3,18.0109,9.6319,-0.9422,1,1
0x87ED6900,11,0xB88C3B18,0x2D7DFEDA,3,18.0727,10.0009,-6.0944,1,1
0x87ED6900,12,0xC28A0C3F,0x2D7DFEDA,3,15.0513,9.6420,-16.2647,1,1
0x87ED6900,13,0x60873362,0x2D7DFEDA,3,11.0422,9.8244,-16.1910,1,1
0x87ED6900,14,0x6237F34C,0x5E404CA9,2,0.0000,0.0000,0.0000,0,1
0x87ED6900,15,0x443DE524,0x87ED6900,1,0.0000,0.0000,0.0000,0,0
0x87ED6900,16,0xB2C8BB5D,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0x87ED6900,17,0x738B5885,0xB2C8BB5D,3,-0.0132,10.4793,5.2118,1,1
0x87ED6900,18,0x6979FFA6,0xB2C8BB5D,3,4.8727,9.7093,-11.6045,1,1
0x87ED6900,19,0x8B7C73C3,0xB2C8BB5D,3,0.3252,9.8319,-11.6148,1,1
0x87ED6900,20,0xF17F52EC,0xB2C8BB5D,3,-3.9180,10.1525,6.2114,1,1
0x87ED6900,21,0xEB818811,0xB2C8BB5D,3,3.7886,9.3738,6.1929,1,1
0x87ED6900,22,0x56055623,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0x87ED6900,23,0x5E3BCF7B,0x87ED6900,1,0.0000,0.0000,0.0000,0,0
0x87ED6900,24,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x87ED6900,25,0xD03BD929,0x8F27AA8C,3,-7.1515,10.9388,-16.1532,1,1
0x87ED6900,26,0xB63971A4,0x8F27AA8C,3,-10.7302,10.6786,-16.1368,1,1
0x87ED6900,27,0x58412C6F,0x8F27AA8C,3,-18.0116,9.6319,-6.4259,1,1
0x87ED6900,28,0x363EB852,0x8F27AA8C,3,-18.0662,10.0009,-1.2738,1,1
0x87ED6900,29,0xB84640BD,0x8F27AA8C,3,-17.0538,10.1525,4.1618,1,1
0x87ED6900,30,0x4E435B48,0x8F27AA8C,3,-12.8360,9.6319,4.1327,1,1
0x87ED6900,31,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x87ED6900,32,0x79FD3B48,0x6237F34C,3,0.0000,0.0000,0.0000,1,1
0x87ED6900,33,0x5D27E761,0x56055623,3,0.1617,0.0000,5.5615,1,0
0x87ED6900,34,0x51C22F6C,0x56055623,3,5.6838,12.0270,4.3132,1,0
0x87ED6900,35,0xEBBF5043,0x56055623,3,-6.2077,12.0270,4.1573,1,0
0x87ED6900,36,0x671227EB,0x56055623,3,0.0000,0.0000,0.0000,1,1
0x87ED6900,37,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0xB1EFE9B5,0,0xB1EFE9B5,,0,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,1,0x8A5135EC,0xB1EFE9B5,1,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,2,0x4F4B65E5,0x8A5135EC,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,3,0x732A6DC2,0x4F4B65E5,3,2.4258,16.7000,-13.7260,1,1
0xB1EFE9B5,4,0x552C7D1F,0x4F4B65E5,3,4.2633,16.7178,-9.9381,1,1
0xB1EFE9B5,5,0xCB2F7578,0x4F4B65E5,3,5.8569,16.6354,-7.7872,1,1
0xB1EFE9B5,6,0xF531F62D,0x4F4B65E5,3,20.1647,10.9094,-10.2284,1,1
0xB1EFE9B5,7,0xEB209D4E,0x4F4B65E5,3,18.7869,12.1378,-16.2079,1,1
0xB1EFE9B5,8,0xCD22ACAB,0x4F4B65E5,3,14.4270,9.0577,-16.1397,1,1
0xB1EFE9B5,9,0xF3252714,0x4F4B65E5,3,2.6683,11.2336,-16.9873,1,1
0xB1EFE9B5,10,0x4D27F359,0x4F4B65E5,3,20.8397,11.0860,-14.8318,1,1
0xB1EFE9B5,11,0x7558513B,0x8A5135EC,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,12,0x84536B11,0xB1EFE9B5,1,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,13,0xC945B282,0x84536B11,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,14,0xE3DCF232,0xC945B282,3,-8.8803,16.3908,-7.9015,1,1
0xB1EFE9B5,15,0xFDEE6441,0xC945B282,3,-7.5348,16.8191,-9.2615,1,1
0xB1EFE9B5,16,0x03EC2F1C,0xC945B282,3,-6.9828,16.3215,-13.2289,1,1
0xB1EFE9B5,17,0xDDE9B4B3,0xC945B282,3,-3.3759,16.7106,-13.6976,1,1
0xB1EFE9B5,18,0x7BE6DBD6,0xC945B282,3,0.0280,16.1217,-13.6881,1,1
0xB1EFE9B5,19,0x85F834B5,0xC945B282,3,-14.9753,10.9094,-14.6474,1,1
0xB1EFE9B5,20,0x5BF5B400,0xC945B282,3,-8.8792,10.4418,-16.2411,1,1
0xB1EFE9B5,21,0x85F3B787,0xC945B282,3,-2.6443,11.2336,-16.9737,1,1
0xB1EFE9B5,22,0x63F1436A,0xC945B282,3,-4.4571,10.7389,-16.8332,1,1
0xB1EFE9B5,23,0xD5447B84,0x84536B11,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,24,0xC4432BD2,0xB1EFE9B5,1,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,25,0xAD8F149B,0xC4432BD2,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,26,0xC677AC97,0xAD8F149B,3,15.7999,14.1474,17.3950,1,1
0xB1EFE9B5,27,0x4470242C,0xAD8F149B,3,13.5644,15.4740,17.2167,1,1
0xB1EFE9B5,28,0x3E725951,0xAD8F149B,3,11.7444,17.4948,17.3759,1,1
0xB1EFE9B5,29,0xBC6AD0E6,0xAD8F149B,3,10.0045,15.4385,17.2195,1,1
0xB1EFE9B5,30,0xDE6D4503,0xAD8F149B,3,3.9711,13.3938,15.4888,1,1
0xB1EFE9B5,31,0x1D1A949D,0xC4432BD2,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,32,0x5E404CA9,0xB1EFE9B5,1,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,33,0x2D7DFEDA,0x5E404CA9,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,34,0xE09B849A,0x2D7DFEDA,3,6.1940,16.6959,-1.6478,1,1
0xB1EFE9B5,35,0x3A84B8F9,0x2D7DFEDA,3,5.7952,16.7888,4.0102,1,1
0xB1EFE9B5,36,0x6082B634,0x2D7DFEDA,3,3.1909,16.7972,4.3007,1,1
0xB1EFE9B5,37,0x3A803BCB,0x2D7DFEDA,3,-1.8980,16.5496,4.3007,1,1
0xB1EFE9B5,38,0xD87D62EE,0x2D7DFEDA,3,16.8993,12.1378,-3.3898,1,1
0xB1EFE9B5,39,0xE28EBBCD,0x2D7DFEDA,3,16.9180,10.9094,0.9005,1,1
0xB1EFE9B5,40,0xB88C3B18,0x2D7DFEDA,3,18.1327,11.1204,5.5189,1,1
0xB1EFE9B5,41,0xC28A0C3F,0x2D7DFEDA,3,-1.6723,5.5967,6.9277,1,1
0xB1EFE9B5,42,0x60873362,0x2D7DFEDA,3,0.9957,11.2336,8.6850,1,1
0xB1EFE9B5,43,0x6237F34C,0x5E404CA9,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,44,0x443DE524,0xB1EFE9B5,1,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,45,0xB2C8BB5D,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,46,0xEB6E0059,0xB2C8BB5D,3,-5.6609,16.8154,4.3693,1,1
0xB1EFE9B5,47,0x1184027A,0xB2C8BB5D,3,-9.2284,16.5418,3.7444,1,1
0xB1EFE9B5,48,0x7386DB57,0xB2C8BB5D,3,-9.5400,17.0093,0.5691,1,1
0xB1EFE9B5,49,0x89893C90,0xB2C8BB5D,3,-9.5400,16.4195,-2.3685,1,1
0xB1EFE9B5,50,0x738B5885,0xB2C8BB5D,3,-4.3199,11.2336,8.6779,1,1
0xB1EFE9B5,51,0x6979FFA6,0xB2C8BB5D,3,-20.7300,10.8677,-8.0952,1,1
0xB1EFE9B5,52,0x8B7C73C3,0xB2C8BB5D,3,-20.2667,10.5754,0.9173,1,1
0xB1EFE9B5,53,0xF17F52EC,0xB2C8BB5D,3,-20.3122,10.9094,-3.9820,1,1
0xB1EFE9B5,54,0xEB818811,0xB2C8BB5D,3,-18.8467,12.1378,-9.1581,1,1
0xB1EFE9B5,55,0x56055623,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,56,0x5E3BCF7B,0xB1EFE9B5,1,0.0000,0.0000,0.0000,0,0
0xB1EFE9B5,57,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,58,0x58412C6F,0x8F27AA8C,3,-8.6927,12.1564,16.5233,1,1
0xB1EFE9B5,59,0x363EB852,0x8F27AA8C,3,-13.2841,15.4740,17.2400,1,1
0xB1EFE9B5,60,0xB84640BD,0x8F27AA8C,3,-16.6175,16.6674,17.4040,1,1
0xB1EFE9B5,61,0x4E435B48,0x8F27AA8C,3,-21.4455,13.0165,11.0311,1,1
0xB1EFE9B5,62,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xB1EFE9B5,63,0x167B985B,0x7558513B,3,12.4757,2.1023,-15.6161,1,0
0xB1EFE9B5,64,0x7C7E7784,0x7558513B,3,19.6276,7.1458,-11.8725,1,0
0xB1EFE9B5,65,0x51C22F6C,0x7558513B,3,16.9829,12.0271,-7.7170,1,0
0xB1EFE9B5,66,0x53544793,0x7558513B,3,0.0000,0.0000,0.0000,1,1
0xB1EFE9B5,67,0xF479243E,0xD5447B84,3,-0.9402,13.0980,-13.1877,1,0
0xB1EFE9B5,68,0xEBBF5043,0xD5447B84,3,-13.4971,12.0271,-7.0804,1,0
0xB1EFE9B5,69,0x4C9F8D30,0xD5447B84,3,0.0000,0.0000,0.0000,1,1
0xB1EFE9B5,70,0x9680DF09,0x1D1A949D,3,16.2983,8.6049,8.9055,1,0
0xB1EFE9B5,71,0x7C82F4B2,0x1D1A949D,3,13.3612,2.3337,15.6163,1,0
0xB1EFE9B5,72,0xE9CC1910,0x1D1A949D,3,13.8031,14.2252,12.3819,1,0
0xB1EFE9B5,73,0x01435921,0x1D1A949D,3,0.0000,0.0000,0.0000,1,1
0xB1EFE9B5,74,0xD3C9B7D7,0x6237F34C,3,3.4755,12.0271,5.2989,1,0
0xB1EFE9B5,75,0x79FD3B48,0x6237F34C,3,0.0000,0.0000,0.0000,1,1
0xB1EFE9B5,76,0xF49BB680,0x56055623,3,-19.6230,7.1458,-2.2822,1,0
0xB1EFE9B5,77,0x1E9E3735,0x56055623,3,-16.2835,7.1458,-8.5466,1,0
0xB1EFE9B5,78,0x9E8568CF,0x56055623,3,-8.1325,2.1023,6.4391,1,0
0xB1EFE9B5,79,0x671227EB,0x56055623,3,0.0000,0.0000,0.0000,1,1
0xB1EFE9B5,80,0x1E99BA07,0xFAD780B2,3,-19.6230,2.3337,12.5311,1,0
0xB1EFE9B5,81,0x14886128,0xFAD780B2,3,-18.1302,8.6049,15.6163,1,0
0xB1EFE9B5,82,0x71C6DEFA,0xFAD780B2,3,-17.5988,14.2252,12.0191,1,0
0xB1EFE9B5,83,0x4BC46491,0xFAD780B2,3,-12.5070,14.2252,8.6944,1,0
0xB1EFE9B5,84,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0x1E359C2F,0,0x1E359C2F,,0,0.0000,0.0000,0.0000,0,0
0x1E359C2F,1,0xB5D7712F,0x1E359C2F,1,0.0000,0.0000,0.0000,1,1
0x1E359C2F,2,0xDC47CEC8,0x1E359C2F,1,0.0000,0.0000,0.0000,0,0
0x1E359C2F,3,0x38732FFF,0xDC47CEC8,2,0.0000,0.0000,0.0000,0,1
0x1E359C2F,4,0x1A0F9B7F,0x38732FFF,3,0.0000,0.0000,0.0000,0,1
0x1E359C2F,5,0x008D9640,0x1A0F9B7F,4,72.3067,121.2460,3.3941,1,1
0x1E359C2F,6,0x2A9016F5,0x1A0F9B7F,4,78.2555,121.5800,-21.4274,1,1
0x1E359C2F,7,0x006B03FE,0x1A0F9B7F,4,82.9981,126.2500,-21.4449,1,1
0x1E359C2F,8,0x226D781B,0x1A0F9B7F,4,71.4835,117.2520,-21.4363,1,1
0x1E359C2F,9,0x88705744,0x1A0F9B7F,4,85.1591,117.7580,3.3896,1,1
0x1E359C2F,10,0xA272BEC9,0x1A0F9B7F,4,84.0543,105.7230,3.3900,1,1
0x1E359C2F,11,0x8874D472,0x1A0F9B7F,4,83.8915,109.3850,-21.4661,1,1
0x1E359C2F,12,0xAA77488F,0x1A0F9B7F,4,71.3834,105.2170,-21.4740,1,1
0x1E359C2F,13,0x207A40E8,0x1A0F9B7F,4,71.3834,109.6960,3.3853,1,1
0x1E359C2F,14,0x0A7C5CDD,0x1A0F9B7F,4,90.3070,122.1420,-15.5777,1,1
0x1E359C2F,15,0xE6459FEF,0x1E359C2F,1,0.0000,0.0000,0.0000,0,0
0x1E359C2F,16,0x4615C57E,0xE6459FEF,2,0.0000,0.0000,0.0000,0,1
0x1E359C2F,17,0x8BFC4DCE,0x4615C57E,3,0.0000,0.0000,0.0000,0,1
0x1E359C2F,18,0xC7ACE051,0x8BFC4DCE,4,35.7306,105.4280,-21.4657,1,1
0x1E359C2F,19,0xCDAAAB2C,0x8BFC4DCE,4,42.6090,105.3800,3.3887,1,1
0x1E359C2F,20,0xCF9DE25F,0x8BFC4DCE,4,55.3258,120.9830,3.3966,1,1
0x1E359C2F,21,0xED9BD302,0x8BFC4DCE,4,59.8657,105.0760,3.3859,1,1
0x1E359C2F,22,0x6FA35B6D,0x8BFC4DCE,4,50.9303,109.2550,3.3809,1,1
0x1E359C2F,23,0x45A0DAB8,0x8BFC4DCE,4,50.4280,126.5100,-21.4460,1,1
0x1E359C2F,24,0x479411EB,0x8BFC4DCE,4,34.5874,120.9050,-21.4267,1,1
0x1E359C2F,25,0x6592028E,0x8BFC4DCE,4,41.9137,126.5990,3.3890,1,1
0x1E359C2F,26,0xC7995899,0x8BFC4DCE,4,36.4832,113.2780,-21.4746,1,1
0x1E359C2F,27,0x6D968C54,0x8BFC4DCE,4,34.5874,113.1100,3.3920,1,1
0x1E359C2F,28,0xC4432BD2,0x1E359C2F,1,0.0000,0.0000,0.0000,0,0
0x1E359C2F,29,0x1D1A949D,0xC4432BD2,2,0.0000,0.0000,0.0000,0,1
0x1E359C2F,30,0x01435921,0x1D1A949D,3,0.0000,0.0000,0.0000,0,1
0x1E359C2F,31,0xDC577B8E,0x01435921,4,14.6691,116.5190,3.3733,1,1
0x1E359C2F,32,0xBE598AEB,0x01435921,4,9.9393,116.7870,-21.4344,1,1
0x1E359C2F,33,0xDC7A0DD0,0x01435921,4,24.1176,126.3420,3.3912,1,1
0x1E359C2F,34,0xC67C29C5,0x01435921,4,15.5220,113.1290,-21.4759,1,1
0x1E359C2F,35,0x6474D3BA,0x01435921,4,18.6302,126.2500,-21.4662,1,1
0x1E359C2F,36,0xC677AC97,0x01435921,4,18.4501,105.3670,-21.4825,1,1
0x1E359C2F,37,0x4470242C,0x01435921,4,22.8640,105.2890,3.3916,1,1
0x1E359C2F,38,0x3E725951,0x01435921,4,8.1271,125.5590,3.3823,1,1
0x1E359C2F,39,0xBC6AD0E6,0x01435921,4,24.5379,109.3760,-21.4570,1,1
0x1E359C2F,40,0xDE6D4503,0x01435921,4,9.9393,105.3070,-21.4591,1,1
